model,model_label,data_role,phase,CL_alpha,CD_alpha,CL,CD,CT
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.3828125,6.676506196113232,-3.2942467915919633,1.7280069582990898,-0.8526138089318746,0.8526138089318746
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.390625,6.700757662586981,-3.1501771225797044,1.7342836996941613,-0.8153258347698855,0.8153258347698855
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.3984375,6.725009129060732,-3.006107453567445,1.7405604410892332,-0.7780378606078964,0.7780378606078964
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.40625,6.749260595534482,-2.8620377845551865,1.746837182484305,-0.7407498864459073,0.7407498864459073
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.4140625,6.7735120620082325,-2.7179681155429276,1.753113923879377,-0.7034619122839183,0.7034619122839183
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.421875,6.6909628367043315,-2.5305066106716656,1.7317486122122685,-0.6549433045996567,0.6549433045996567
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.4296875,6.555013265511611,-2.3213491878709043,1.6965622740140713,-0.6008093801542594,0.6008093801542594
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.4375,6.419063694318892,-2.112191765070143,1.6613759358158746,-0.5466754557088622,0.5466754557088622
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.4453125,6.28311412312617,-1.9030343422693814,1.6261895976176772,-0.4925415312634649,0.4925415312634649
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.453125,6.147164551933451,-1.69387691946862,1.5910032594194805,-0.4384076068180677,0.4384076068180677
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.4609375,5.967043133623829,-1.4889446249458398,1.5443844059300724,-0.38536722603901313,0.38536722603901313
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.46875,5.6985780210804,-1.2924625869790225,1.4749005218582414,-0.3345139325926443,0.3345139325926443
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.4765625,5.43011290853697,-1.0959805490122052,1.4054166377864101,-0.2836606391462754,0.2836606391462754
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.484375,5.16164779599354,-0.8994985110453879,1.3359327537145789,-0.2328073456999065,0.2328073456999065
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.4921875,4.893182683450109,-0.7030164730785705,1.2664488696427474,-0.18195405225353758,0.18195405225353758
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5,4.624717570906681,-0.5065344351117531,1.1969649855709164,-0.1311007588071687,0.1311007588071687
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5078125,4.317491850406779,-0.38904283240360293,1.117449117960198,-0.10069169438668052,0.10069169438668052
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.515625,4.010266129906878,-0.2715512296954526,1.0379332503494796,-0.07028262996619232,0.07028262996619232
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5234375,3.703040409406977,-0.1540596269873023,0.9584173827387612,-0.039873565545704114,0.039873565545704114
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.53125,3.395814688907076,-0.03656802427915206,0.8789015151280429,-0.00946450112521593,0.00946450112521593
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5390625,3.088588968407175,0.08092357842899818,0.7993856475173247,0.020944563295272254,-0.020944563295272254
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.546875,2.813450850189358,0.13732017730550794,0.7281746624888847,0.0355410771635204,-0.0355410771635204
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5546875,2.554356533112585,0.16316927426619218,0.6611161187515847,0.04223131575564717,-0.04223131575564717
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5625,2.295262216035813,0.18901837122687642,0.5940575750142848,0.04892155434777394,-0.04892155434777394
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5703125,2.036167898959041,0.2148674681875607,0.5269990312769849,0.05561179293990071,-0.05561179293990071
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.578125,1.7770735818822685,0.24071656514824494,0.4599404875396849,0.06230203153202748,-0.06230203153202748
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.5859375,1.5317044546865823,0.24142409078310145,0.3964342843412585,0.062485152641226595,-0.062485152641226595
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.59375,1.313785707253071,0.19184847376629813,0.3400327622205797,0.04965403878456928,-0.04965403878456928
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6015625,1.0958669598195596,0.14227285674949483,0.28363124009990087,0.036822924927911976,-0.036822924927911976
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.609375,0.8779482123860481,0.09269723973269152,0.22722971797922206,0.023991811071254664,-0.023991811071254664
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6171875,0.6600294649525367,0.04312162271588822,0.17082819585854322,0.011160697214597356,-0.011160697214597356
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.625,0.44211071751902525,-0.0064539943009150925,0.1144266737378644,-0.0016704166420599552,0.0016704166420599552
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6328125,0.23323497783595395,-0.11701490542953519,0.060365654248009194,-0.030285686086034068,0.030285686086034068
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.640625,0.024359238152882677,-0.22757581655815529,0.006304634758153986,-0.05890095553000818,0.05890095553000818
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6484375,-0.18451650153018864,-0.33813672768677544,-0.04775638473170123,-0.0875162249739823,0.0875162249739823
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.65625,-0.3933922412132599,-0.4486976388153955,-0.10181740422155643,-0.11613149441795641,0.11613149441795641
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6640625,-0.602267980896331,-0.5592585499440155,-0.1558784237114116,-0.1447467638619305,0.1447467638619305
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.671875,-0.8227368259851129,-0.7007541644678577,-0.21293995967214568,-0.18136852369918569,0.18136852369918569
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6796875,-1.0490022237767507,-0.8577171306893132,-0.2715017538683194,-0.22199352873308204,0.22199352873308204
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6875,-1.2752676215683887,-1.0146800969107688,-0.3300635480644931,-0.26261853376697836,0.26261853376697836
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.6953125,-1.5015330193600263,-1.171643063132224,-0.3886253422606668,-0.3032435388008747,0.3032435388008747
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.703125,-1.7277984171516643,-1.3286060293536799,-0.44718713645684055,-0.34386854383477106,0.34386854383477106
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.7109375,-1.9622892561371932,-1.492411203654415,-0.5078778314883641,-0.3862644426301393,0.3862644426301393
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.71875,-2.2132309775105057,-1.6699007941137105,-0.5728263281905877,-0.4322021289484516,0.4322021289484516
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.7265625,-2.4641726988838184,-1.8473903845730058,-0.6377748248928112,-0.4781398152667639,0.4781398152667639
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.734375,-2.7151144202571307,-2.024879975032301,-0.7027233215950347,-0.5240775015850762,0.5240775015850762
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.7421875,-2.966056141630443,-2.2023695654915962,-0.7676718182972583,-0.5700151879033885,0.5700151879033885
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.75,-3.2169978630037557,-2.3798591559508915,-0.8326203149994819,-0.6159528742217008,0.6159528742217008
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.7578125,-3.476304868509783,-2.5335741631049156,-0.8997339065529459,-0.6557372455912324,0.6557372455912324
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.765625,-3.7356118740158095,-2.687289170258939,-0.9668474981064098,-0.695521616960764,0.695521616960764
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.7734375,-3.994918879521836,-2.8410041774129637,-1.0339610896598737,-0.7353059883302957,0.7353059883302957
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.78125,-4.254225885027863,-2.9947191845669874,-1.1010746812133378,-0.7750903596998272,0.7750903596998272
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.7890625,-4.513532890533891,-3.1484341917210115,-1.1681882727668018,-0.8148747310693589,0.8148747310693589
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.796875,-4.754158393028464,-3.2517699305851737,-1.2304667355497616,-0.8416199883271448,0.8416199883271448
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8046875,-4.985443144017312,-3.3299160353043993,-1.2903276339474694,-0.8618456885290564,0.8618456885290564
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8125,-5.216727895006159,-3.408062140023626,-1.350188532345177,-0.8820713887309682,0.8820713887309682
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8203125,-5.4480126459950045,-3.4862082447428517,-1.4100494307428844,-0.9022970889328799,0.9022970889328799
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.828125,-5.679297396983852,-3.5643543494620786,-1.4699103291405922,-0.9225227891347917,0.9225227891347917
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8359375,-5.884659569575115,-3.605317859692509,-1.523061970550842,-0.933124925736679,0.933124925736679
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.84375,-6.038176585371209,-3.5719161809453404,-1.5627950979861758,-0.9244799351385157,0.9244799351385157
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8515625,-6.191693601167303,-3.538514502198171,-1.6025282254215094,-0.9158349445403522,0.9158349445403522
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.859375,-6.345210616963398,-3.505112823451003,-1.6422613528568433,-0.9071899539421889,0.9071899539421889
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8671875,-6.498727632759493,-3.4717111447038347,-1.6819944802921771,-0.8985449633440257,0.8985449633440257
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.875,-6.6522446485555875,-3.438309465956666,-1.7217276077275108,-0.8898999727458623,0.8898999727458623
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8828125,-6.676496321487793,-3.2942401516782147,-1.7280044025579628,-0.8526120903957386,0.8526120903957386
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.890625,-6.700747994419999,-3.1501708373997634,-1.734281197388415,-0.8153242080456149,0.8153242080456149
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.8984375,-6.724999667352204,-3.0061015231213117,-1.740557992218867,-0.7780363256954911,0.7780363256954911
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.90625,-6.749251340284408,-2.8620322088428605,-1.7468347870493186,-0.7407484433453674,0.7407484433453674
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.9140625,-6.7735030132166125,-2.717962894564409,-1.7531115818797707,-0.7034605609952437,0.7034605609952437
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.921875,-6.6909540747645,-2.5305017657276982,-1.731746344455368,-0.6549420506358855,0.6549420506358855
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.9296875,-6.5550048306202156,-2.3213447296118526,-1.696560090903535,-0.6008082262719089,0.6008082262719089
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.9375,-6.419055586475935,-2.1121876934960073,-1.6613738373517026,-0.5466744019079324,0.5466744019079324
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.9453125,-6.283106342331651,-1.9030306573801623,-1.6261875837998698,-0.4925405775439559,0.4925405775439559
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.953125,-6.147157098187369,-1.6938736212643166,-1.5910013302480372,-0.4384067531799793,0.4384067531799793
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.9609375,-5.967034797127058,-1.4889413887929475,-1.5443822482859386,-0.38536638846101173,0.38536638846101173
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.96875,-5.69856638223468,-1.2924587636105311,-1.4748975095033061,-0.33451294303206225,0.33451294303206225
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.9765625,-5.430097967342302,-1.0959761384281144,-1.4054127707206736,-0.28365949760311265,0.28365949760311265
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.984375,-5.161629552449925,-0.8994935132456979,-1.335928031938041,-0.23280605217416314,0.23280605217416314
fluxv_periodic_v1,FluxV augmented v1 (exploratory),exploratory_local_model,0.9921875,-4.893161137557548,-0.7030108880632815,-1.2664432931554086,-0.1819526067452136,0.1819526067452136
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0,-1.3165749827862414,-0.30831520703011067,-0.3407546798506027,-0.07979784747411924,0.07979784747411924
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0078125,-1.0533981927215752,-0.2644174578906648,-0.2726395143529192,-0.06843627395969785,0.06843627395969785
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.015625,-0.8028544349216665,-0.23653458163831012,-0.20779401820274962,-0.06121965455335166,0.06121965455335166
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0234375,-0.5653204616242928,-0.22373769902794727,-0.1463157020545157,-0.05790757761584849,0.05790757761584849
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.03125,-0.3407059524460244,-0.2249981894763011,-0.08818118927282488,-0.05823381655005228,0.05823381655005228
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0390625,-0.12849962627396913,-0.23925294882199205,-0.033258150568259474,-0.06192321975207025,0.06192321975207025
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.046875,0.07216923303340679,-0.2654607720003407,0.01867877197948764,-0.06870630352130615,0.06870630352130615
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0546875,0.2624590538756673,-0.3026470159067809,0.06792940170261126,-0.07833081166012043,0.07833081166012043
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0625,0.4437394962492106,-0.3499351086422487,0.11484823269349427,-0.09056987066663366,0.09056987066663366
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0703125,0.6175152747506739,-0.40656481057021765,0.15982471374719015,-0.10522671604407097,0.10522671604407097
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.078125,0.7853545062651741,-0.4718982254648139,0.20326470337851402,-0.12213624810037717,0.12213624810037717
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.0859375,0.948824690033318,-0.5454153079072697,0.2455739002441186,-0.14116386917685686,0.14116386917685686
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.09375,1.1094382380387064,-0.6267009985551876,0.2871437453694011,-0.16220215401084986,0.16220215401084986
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.1015625,1.268608370866491,-0.7154261901298405,0.3283400071567297,-0.18516592337073978,0.18516592337073978
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.109375,1.4276152869318521,-0.8113245707468453,0.3694940253374631,-0.20998625066891102,0.20998625066891102
one_state_ullt_local,Local one-state ULLT reconstruction,exploratory_local_model,0.1171875,1.587581850295732,-0.9141671045306177,0.41089641851563435,-0.23660385705875073,0.23660385705875073
