case_id,model,t_star,pitch_deg,experiment_CL,prediction_CL,prediction_CD_diagnostic_only,ldvm_delta_CL,shed_lev
fast_pitch,fluxv_v4b,3.17,44.99999999999999,1.878363445,1.9916496098475802,1.4199472764825898,-0.7384811072533171,True
fast_pitch,fluxv_v4b,3.18,45.0,1.874082238,1.997539685663183,1.426665612290372,-0.7322352869568787,True
fast_pitch,fluxv_v4b,3.19,45.0,1.875588549,2.003429761478785,1.433383948098154,-0.7259894666604406,True
fast_pitch,fluxv_v4b,3.2,45.0,1.877622176,2.009319837294388,1.4401022839059368,-0.719743646364002,True
fast_pitch,fluxv_v4b,3.21,45.0,1.873340969,2.0163200118660134,1.4479279743162237,-0.7123900851641041,True
fast_pitch,fluxv_v4b,3.22,45.0,1.87269479,2.028870680217746,1.461290437739032,-0.6994978194469095,True
fast_pitch,fluxv_v4b,3.23,45.0,1.87269479,2.0414213485694788,1.4746529011618406,-0.6866055537297152,True
fast_pitch,fluxv_v4b,3.24,45.0,1.8725997,2.0539720169212115,1.4880153645846494,-0.6737132880125208,True
fast_pitch,fluxv_v4b,3.25,45.0,1.868318494,2.066522685272944,1.501377828007458,-0.6608210222953268,True
fast_pitch,fluxv_v4b,3.2600000000000002,45.0,1.8692499420000002,2.0605735157433727,1.496224556981826,-0.666442133322977,True
fast_pitch,fluxv_v4b,3.27,45.0,1.87269479,2.054624346213803,1.4910712859561943,-0.6720632443506267,True
fast_pitch,fluxv_v4b,3.2800000000000002,45.0,1.8726947899999997,2.0486751766842315,1.4859180149305624,-0.6776843553782772,True
fast_pitch,fluxv_v4b,3.29,45.0,1.865999597,2.0427260071546605,1.4807647439049307,-0.6833054664059272,True
fast_pitch,fluxv_v4b,3.3000000000000003,45.0,1.860592439,2.021600410194578,1.460422255766356,-0.7041138039477203,True
fast_pitch,fluxv_v4b,3.31,45.0,1.860592439,1.997439527748397,1.4370419242051962,-0.727959586792339,True
fast_pitch,fluxv_v4b,3.3200000000000003,45.0,1.860592439,1.9732786453022142,1.4136615926440346,-0.7518053696369591,True
fast_pitch,fluxv_v4b,3.33,45.0,1.862911336,1.9491177628560323,1.3902812610828743,-0.7756511524815782,True
fast_pitch,fluxv_v4b,3.34,45.0,1.866643615,1.9539817615924129,1.3959159315689393,-0.7704803247207145,True
fast_pitch,fluxv_v4b,3.35,45.0,1.866643615,1.9733582009200723,1.4160581030786157,-0.7508011916571111,True
fast_pitch,fluxv_v4b,3.36,45.0,1.869703781,1.9927346402477313,1.4362002745882916,-0.7311220585935087,True
fast_pitch,fluxv_v4b,3.37,45.0,1.871404593,2.0121110795753907,1.4563424460979677,-0.7114429255299056,True
fast_pitch,fluxv_v4b,3.38,45.0,1.867123386,2.0025550871634015,1.4475450303699324,-0.720702163434983,True
fast_pitch,fluxv_v4b,3.39,45.0,1.859040745,1.9640666630117627,1.4098080274041846,-0.7588997723087427,True
fast_pitch,fluxv_v4b,3.4,45.0,1.850478331,1.9255782388601257,1.3720710244384386,-0.7970973811825006,True
fast_pitch,fluxv_v4b,3.41,45.0,1.841915917,1.8870898147084874,1.3343340214726909,-0.83529499005626,True
fast_pitch,fluxv_v4b,3.42,45.0,1.833353504,1.8796091875585361,1.3276002069735755,-0.8424885937404049,True
fast_pitch,fluxv_v4b,3.43,45.0,1.82479109,1.9341441544119413,1.3828727694077072,-0.7876741870453383,True
fast_pitch,fluxv_v4b,3.44,45.0,1.817231443,1.988679121265345,1.4381453318418356,-0.7328597803502743,True
fast_pitch,fluxv_v4b,3.45,45.0,1.812950236,2.043214088118751,1.493417894275967,-0.6780453736552077,True
fast_pitch,fluxv_v4b,3.46,45.0,1.812183034,2.0775542607562296,1.5284934352826078,-0.6434275771108271,True
fast_pitch,fluxv_v4b,3.47,45.0,1.813927069,2.010920462314104,1.4625838691518256,-0.7097928313198467,True
fast_pitch,fluxv_v4b,3.48,45.0,1.818208276,1.944286663871981,1.396674303021046,-0.7761580855288631,True
fast_pitch,fluxv_v4b,3.49,45.0,1.813978936,1.8776528654298552,1.3307647368902638,-0.8425233397378825,True
fast_pitch,fluxv_v4b,3.5,45.0,1.812183034,1.8110190669877326,1.2648551707594844,-0.908888593946899,True
fast_pitch,fluxv_v4b,3.5100000000000002,45.0,1.8136137040000004,1.8759310794699173,1.3304784911577903,-0.8437184750729703,True
fast_pitch,fluxv_v4b,3.52,45.0,1.822176118,1.9408430919520998,1.3961018115560937,-0.7785483561990438,True
fast_pitch,fluxv_v4b,3.5300000000000002,45.0,1.8242853849999998,2.005755104434285,1.4617251319543991,-0.7133782373251149,True
fast_pitch,fluxv_v4b,3.54,45.0,1.821372176,2.0706671169164674,1.5273484523527023,-0.6482081184511884,True
fast_pitch,fluxv_v4b,3.5500000000000003,45.0,1.812809763,2.0583882279968275,1.5157704469837958,-0.6602372351933531,True
