twist_amplitude_peak_to_peak_deg,phase,old_lift_n,old_net_thrust_n,polar_lift_n,polar_net_thrust_n
45.0,0.1484375,-7.3002656637269485,-1.7133359420518874,-7.3002656637269485,-1.7133359420518874
45.0,0.15625,-7.592257910635336,-1.8099151780177272,-7.592257910635336,-1.8099151780177272
45.0,0.1640625,-7.884250157543724,-1.906494413983567,-7.884250157543724,-1.906494413983567
45.0,0.171875,-8.014269189237925,-1.9305948990923132,-8.014269189237925,-1.9305948990923132
45.0,0.1796875,-8.063301613325041,-1.9184560087725158,-8.063301613325041,-1.9184560087725158
45.0,0.1875,-8.112334037412158,-1.9063171184527186,-8.112334037412158,-1.9063171184527186
45.0,0.1953125,-8.161366461499274,-1.8941782281329211,-8.161366461499274,-1.8941782281329211
45.0,0.203125,-8.21039888558639,-1.882039337813124,-8.21039888558639,-1.882039337813124
45.0,0.2109375,-8.178685156498805,-1.8401019538536232,-8.178094609181997,-1.8408534673717356
45.0,0.21875,-7.985479121061828,-1.7385675826147187,-7.983116931794594,-1.7415736366871681
45.0,0.2265625,-7.79227308562485,-1.637033211375814,-7.7881392544071915,-1.6422938060026007
45.0,0.234375,-7.599067050187873,-1.5354988401369094,-7.5931615770197896,-1.5430139753180332
45.0,0.2421875,-7.405861014750895,-1.4339644688980047,-7.398183899632386,-1.4437341446334655
45.0,0.25,-7.212654979313918,-1.3324300976591,-7.203206222244983,-1.344454313948898
45.0,0.2578125,-6.836610349075597,-1.2384722938721586,-6.828904135845602,-1.248280968528598
45.0,0.265625,-6.460565718837276,-1.1445144900852173,-6.454602049446219,-1.1521076231082983
