model,theta_max_deg,phase_offset_deg,phase,CT,persistence,ldvm_delta_CT,owned_old_CT,owned_polar_CT,target_old_CT,target_polar_CT,profile_reference_delta_CT,polar_reference_delta_CT
v5c0_corrected_v4b_075c,25.0,75.0,0.3125,-0.017114008992847728,0.003355464020574729,0.0,-0.01784578349261026,-0.00351583878150376,-0.01716209260674267,-0.0028321478956361695,0.0006836908858675883,2.168404344971009e-18
v4b_legacy_025c,25.0,75.0,0.3203125,-0.03404959825190301,0.0024739421507270097,0.0,-0.034089035114647365,-0.01814813579622204,-0.03314040494781765,-0.017199505629392323,0.0009486301668297156,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.3203125,-0.033100968085073304,0.0024739421507270097,0.0,-0.034089035114647365,-0.01814813579622204,-0.03314040494781765,-0.017199505629392323,0.0009486301668297156,0.0
v4b_legacy_025c,25.0,75.0,0.328125,-0.049470130920492954,0.0015862493058029531,0.0,-0.049497792093261696,-0.032059692881780705,-0.04828360255331095,-0.03084550334182996,0.0012141895399507482,-3.469446951953614e-18
v5c0_corrected_v4b_075c,25.0,75.0,0.328125,-0.04825594138054221,0.0015862493058029531,0.0,-0.049497792093261696,-0.032059692881780705,-0.04828360255331095,-0.03084550334182996,0.0012141895399507482,-3.469446951953614e-18
v4b_legacy_025c,25.0,75.0,0.3359375,-0.06399128676820737,0.0006940159664833,0.0,-0.06400434661376098,-0.045186558285646265,-0.0625263354179155,-0.04370854708980078,0.00147801119584548,6.938893903907228e-18
v5c0_corrected_v4b_075c,25.0,75.0,0.3359375,-0.06251327557236187,0.0006940159664833,0.0,-0.06400434661376098,-0.045186558285646265,-0.0625263354179155,-0.04370854708980078,0.00147801119584548,6.938893903907228e-18
v4b_legacy_025c,25.0,75.0,0.34375,-0.07753324660038588,0.00020112419105179055,0.0,-0.07753728426577654,-0.05746180070735899,-0.07579934145033151,-0.055723857891913975,0.0017379428154450233,-6.938893903907228e-18
v5c0_corrected_v4b_075c,25.0,75.0,0.34375,-0.07579530378494086,0.00020112419105179055,0.0,-0.07753728426577654,-0.05746180070735899,-0.07579934145033151,-0.055723857891913975,0.0017379428154450233,-6.938893903907228e-18
v4b_legacy_025c,25.0,75.0,0.3515625,-0.08999616435538266,0.0010975285532695929,0.0,-0.09001943818420369,-0.06881376772425339,-0.08802738607794243,-0.06682171561799215,0.001992052106261258,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.3515625,-0.0880041122491214,0.0010975285532695929,0.0,-0.09001943818420369,-0.06881376772425339,-0.08802738607794243,-0.06682171561799215,0.001992052106261258,-1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.359375,-0.10132216389463557,0.0019935396848416533,0.0,-0.10136642363910114,-0.07916483678225614,-0.09912779146354143,-0.07692620460669643,0.00223863217555971,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.359375,-0.09908353171907586,0.0019935396848416533,0.0,-0.10136642363910114,-0.07916483678225614,-0.09912779146354143,-0.07692620460669643,0.00223863217555971,0.0
v4b_legacy_025c,25.0,75.0,0.3671875,-0.1114192986119906,0.0028874794834190228,0.0,-0.11148586976561488,-0.0884307609738325,-0.10900967231326186,-0.0859545635214795,0.0024761974523530156,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.3671875,-0.10894310115963758,0.0028874794834190228,0.0,-0.11148586976561488,-0.0884307609738325,-0.10900967231326186,-0.0859545635214795,0.0024761974523530156,-1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.375,-0.12018768589513987,0.003777643570499439,0.0,-0.12027743042189705,-0.09652068231097832,-0.11757396018365701,-0.09381721207273828,0.0027034702382400383,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.375,-0.11748421565689982,0.003777643570499439,0.0,-0.12027743042189705,-0.09652068231097832,-0.11757396018365701,-0.09381721207273828,0.0027034702382400383,0.0
v4b_legacy_025c,25.0,75.0,0.3828125,-0.12752035320222516,0.004662296128664649,0.0,-0.12763362726265096,-0.10333786026291551,-0.12471426886268645,-0.10041850186295102,0.002919358399964503,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.3828125,-0.12460099480226065,0.004662296128664649,0.0,-0.12763362726265096,-0.10333786026291551,-0.12471426886268645,-0.10041850186295102,0.002919358399964503,-1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.390625,-0.13330493588420345,0.005539665406121701,0.0,-0.1334415463061883,-0.10878113597998433,-0.13031862110385292,-0.10565821077764898,0.0031229252023353693,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.390625,-0.13018201068186808,0.005539665406121701,0.0,-0.1334415463061883,-0.10878113597998433,-0.13031862110385292,-0.10565821077764898,0.0031229252023353693,-1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.3984375,-0.13742619917621327,0.006407940116082786,0.0,-0.13758536119606693,-0.11274711099859655,-0.13427200839835715,-0.10943375820088674,0.0033133527977097788,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.3984375,-0.13411284637850346,0.006407940116082786,0.0,-0.13758536119606693,-0.11274711099859655,-0.13427200839835715,-0.10943375820088674,0.0033133527977097788,2.7755575615628914e-17
v4b_legacy_025c,25.0,75.0,0.40625,-0.13976932670698966,0.0072652669595776875,0.0,-0.13994962617170997,-0.11513299304267799,-0.13645972476581358,-0.1116430916367816,0.0034899014058963895,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.40625,-0.13627942530109327,0.0072652669595776875,0.0,-0.13994962617170997,-0.11513299304267799,-0.13645972476581358,-0.1116430916367816,0.0034899014058963895,0.0
v4b_legacy_025c,25.0,75.0,0.4140625,-0.14022387766188152,0.008109748402220248,0.0,-0.14042324135404444,-0.11584002591072119,-0.13677137466001893,-0.1121881592166957,0.0036518666940255073,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.4140625,-0.136572010967856,0.008109748402220248,0.0,-0.14042324135404444,-0.11584002591072119,-0.13677137466001893,-0.1121881592166957,0.0036518666940255073,-1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.421875,-0.13868826454738095,0.008939421324403046,0.0,-0.13890394207997206,-0.11477737675047575,-0.13510540383096384,-0.11097883850146754,0.003798538249008221,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.421875,-0.13488972629837273,0.008939421324403046,0.0,-0.13890394207997206,-0.11477737675047575,-0.13510540383096384,-0.11097883850146754,0.003798538249008221,-1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.4296875,-0.1350745690995332,0.009752255077451673,0.0,-0.13530313081854528,-0.11186632392651281,-0.13137396854821703,-0.10793716165618455,0.003929162270328246,1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.4296875,-0.13114540682920497,0.009752255077451673,0.0,-0.13530313081854528,-0.11186632392651281,-0.13137396854821703,-0.10793716165618455,0.003929162270328246,1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.4375,-0.12931351637212676,0.010546167631834488,0.0,-0.12955087138954818,-0.10704458989399011,-0.1255079597449747,-0.10300167824941664,0.004042911644573488,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.4375,-0.12527060472755328,0.010546167631834488,0.0,-0.12955087138954818,-0.10704458989399011,-0.1255079597449747,-0.10300167824941664,0.004042911644573488,-1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.4453125,-0.1213593472065834,0.01131903245786094,0.0,-0.12160078432858559,-0.10027059352817562,-0.11746191797673838,-0.0961317271763284,0.004138866351847209,1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.4453125,-0.11722048085473617,0.01131903245786094,0.0,-0.12160078432858559,-0.10027059352817562,-0.11746191797673838,-0.0961317271763284,0.004138866351847209,1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.453125,-0.11119439373759327,0.012068687756672266,0.0,-0.11143464748489264,-0.09152745026980694,-0.10721864081098051,-0.08731144359589481,0.004216006673912129,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.453125,-0.10697838706368115,0.012068687756672266,0.0,-0.11143464748489264,-0.09152745026980694,-0.10721864081098051,-0.08731144359589481,0.004216006673912129,0.0
v4b_legacy_025c,25.0,75.0,0.4609375,-0.09883312204750676,0.012792948035870182,0.0,-0.09906646476355797,-0.08082651605142867,-0.09479324383498418,-0.07655329512285487,0.004273220928573795,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.4609375,-0.09455990111893298,0.012792948035870182,0.0,-0.09906646476355797,-0.08082651605142867,-0.09479324383498418,-0.07655329512285487,0.004273220928573795,0.0
v4b_legacy_025c,25.0,75.0,0.46875,-0.08434613211515492,0.013489617937529076,0.0,-0.08454576534507355,-0.06974673761551631,-0.0802364368630052,-0.0639009371772326,0.004309328482068345,0.0015364719562153684
v5c0_corrected_v4b_075c,25.0,75.0,0.46875,-0.0800160772134255,0.013489617937529076,0.0,-0.08454576534507355,-0.06974673761551631,-0.0802364368630052,-0.0639009371772326,0.004309328482068345,0.0015364719562153684
v4b_legacy_025c,25.0,75.0,0.4765625,-0.06799244181075599,0.01415650813350572,0.0,-0.06796000600422832,-0.0702512353258793,-0.06363688834082466,-0.0494312781329316,0.004323117663403653,0.016496839529544054
v5c0_corrected_v4b_075c,25.0,75.0,0.4765625,-0.0634357865043752,0.01415650813350572,0.0,-0.06796000600422832,-0.0702512353258793,-0.06363688834082466,-0.0494312781329316,0.004323117663403653,0.016496839529544054
v4b_legacy_025c,25.0,75.0,0.484375,-0.049918894152672616,0.01479145300906974,0.0,-0.049435846971811685,-0.08209302950585583,-0.045122449948639676,-0.03325555438843462,0.0043133970231720095,0.0445240780942492
v5c0_corrected_v4b_075c,25.0,75.0,0.484375,-0.04494692132059736,0.01479145300906974,0.0,-0.049435846971811685,-0.08209302950585583,-0.045122449948639676,-0.03325555438843462,0.0043133970231720095,0.0445240780942492
v4b_legacy_025c,25.0,75.0,0.4921875,-0.030236452433195473,0.015392329766982557,0.0,-0.0291392734708565,-0.10042016330031456,-0.024860216207725584,-0.015519392344336353,0.004279057263130916,0.08062171369284729
v5c0_corrected_v4b_075c,25.0,75.0,0.4921875,-0.024716439166524995,0.015392329766982557,0.0,-0.0291392734708565,-0.10042016330031456,-0.024860216207725584,-0.015519392344336353,0.004279057263130916,0.08062171369284729
v4b_legacy_025c,25.0,75.0,0.5,-0.009063422230201307,0.015957078506651963,0.0,-0.00727432041745403,-0.11939395509879391,-0.0030551801859937367,0.0035983489095492752,0.004219140231460293,0.11877316377688289
v5c0_corrected_v4b_075c,25.0,75.0,0.5,-0.002949009299869864,0.015957078506651963,0.0,-0.00727432041745403,-0.11939395509879391,-0.0030551801859937367,0.0035983489095492752,0.004219140231460293,0.11877316377688289
v4b_legacy_025c,25.0,75.0,0.5078125,0.013462796011271287,0.01648372277295955,0.0,0.015919507788824092,-0.1331191415133153,0.020052418522843674,0.023887876539821874,0.004132910734019581,0.1528741073191176
v5c0_corrected_v4b_075c,25.0,75.0,0.5078125,0.02011564114950287,0.01648372277295955,0.0,0.015919507788824092,-0.1331191415133153,0.020052418522843674,0.023887876539821874,0.004132910734019581,0.1528741073191176
v4b_legacy_025c,25.0,75.0,0.515625,0.0371697987004454,0.01697039003184263,0.0,0.04016983630205288,-0.1366108738630242,0.04418976292441982,0.04511078317656106,0.004019926622366936,0.17770173041721832
v5c0_corrected_v4b_075c,25.0,75.0,0.515625,0.04420539299732588,0.01697039003184263,0.0,0.04016983630205288,-0.1366108738630242,0.04418976292441982,0.04511078317656106,0.004019926622366936,0.17770173041721832
v4b_legacy_025c,25.0,75.0,0.5234375,0.061784342585692605,0.017415331518088106,0.0,0.06517660546679578,-0.1296094011952007,0.06905670817545613,0.06700459449939927,0.003880102708660349,0.19273389298593963
v5c0_corrected_v4b_075c,25.0,75.0,0.5234375,0.0690209699354748,0.017415331518088106,0.0,0.06517660546679578,-0.1296094011952007,0.06905670817545613,0.06700459449939927,0.003880102708660349,0.19273389298593963
v4b_legacy_025c,25.0,75.0,0.53125,0.0868476530672707,0.017816940916327816,0.0,0.09061784968061654,-0.12098955425317275,0.0943316141835954,0.08928783425459488,0.0037137645029788613,0.20656362400478875
v5c0_corrected_v4b_075c,25.0,75.0,0.53125,0.09424174945460544,0.017816940916327816,0.0,0.09061784968061654,-0.12098955425317275,0.0943316141835954,0.08928783425459488,0.0037137645029788613,0.20656362400478875
v4b_legacy_025c,25.0,75.0,0.5390625,0.11201783614039153,0.018173771377890644,0.0,0.11615616977795362,-0.11155295847687846,0.11967785828433586,0.1116656839809855,0.0035216885063822367,0.21969695395148173
v5c0_corrected_v4b_075c,25.0,75.0,0.5390625,0.11953224686030695,0.018173771377890644,0.0,0.11615616977795362,-0.11155295847687846,0.11967785828433586,0.1116656839809855,0.0035216885063822367,0.21969695395148173
v4b_legacy_025c,25.0,75.0,0.546875,0.13695769792474757,0.018484550440784273,-0.0,0.14144573759211237,-0.10135376579545273,0.1447508643232956,0.1338360929012882,0.0033051267311832166,0.2318847319655577
v5c0_corrected_v4b_075c,25.0,75.0,0.546875,0.14454910968039586,0.018484550440784273,-0.0,0.14144573759211237,-0.10135376579545273,0.1447508643232956,0.1338360929012882,0.0033051267311832166,0.2318847319655577
v4b_legacy_025c,25.0,75.0,0.5546875,0.16132896100175098,0.018748192502716948,-0.0,0.16613964558541883,-0.09045493455720922,0.16920545973953682,0.15549617413979236,0.003065814154117996,0.2428852945428836
v5c0_corrected_v4b_075c,25.0,75.0,0.5546875,0.1689484354140381,0.018748192502716948,-0.0,0.16613964558541883,-0.09045493455720922,0.16920545973953682,0.15549617413979236,0.003065814154117996,0.2428852945428836
v4b_legacy_025c,25.0,75.0,0.5625,0.18479934558463945,0.018963808591656476,-0.0,0.18989734574101702,-0.07893051822616877,0.19270330457861226,0.1763486649524021,0.0028059588375952405,0.25247322434097563
v5c0_corrected_v4b_075c,25.0,75.0,0.5625,0.1923931583231553,0.018963808591656476,-0.0,0.18989734574101702,-0.07893051822616877,0.19270330457861226,0.1763486649524021,0.0028059588375952405,0.25247322434097563
v4b_legacy_025c,25.0,75.0,0.5703125,0.20704952364075266,0.019130713278453625,-0.0,0.2123919583846605,-0.0668676105685201,0.2149201737791465,0.19610826144210133,0.0025282153944859997,0.26044765661613545
v5c0_corrected_v4b_075c,25.0,75.0,0.5703125,0.21456028847800707,0.019130713278453625,-0.0,0.2123919583846605,-0.0668676105685201,0.2149201737791465,0.19610826144210133,0.0025282153944859997,0.26044765661613545
v4b_legacy_025c,25.0,75.0,0.578125,0.2277797042875296,0.019248428675273058,-0.0,0.2333171865080676,-0.05436771047531869,0.23555282977038727,0.21450759951763645,0.0022356432623196754,0.2666396667306355
v5c0_corrected_v4b_075c,25.0,75.0,0.578125,0.2351477421569125,0.019248428675273058,-0.0,0.2333171865080676,-0.05436771047531869,0.23555282977038727,0.21450759951763645,0.0022356432623196754,0.2666396667306355
v4b_legacy_025c,25.0,75.0,0.5859375,0.2467157218284554,0.019316685556531727,-0.0,0.25239368626818465,-0.04154723973137427,0.25432533812714503,0.23130275558213587,0.0019316518589603815,0.27091834345454974
v5c0_corrected_v4b_075c,25.0,75.0,0.5859375,0.2538806181394238,0.019316685556531727,-0.0,0.25239368626818465,-0.04154723973137427,0.25432533812714503,0.23130275558213587,0.0019316518589603815,0.27091834345454974
v4b_legacy_025c,25.0,75.0,0.59375,0.2636143909672886,0.019335421721491386,-0.0,0.2693746407584679,-0.028537133504864084,0.270994575862163,0.24627805123801402,0.0016199351036951248,0.27319524963918296
v5c0_corrected_v4b_075c,25.0,75.0,0.59375,0.27051667143506547,0.019335421721491386,-0.0,0.2693746407584679,-0.028537133504864084,0.270994575862163,0.24627805123801402,0.0016199351036951248,0.27319524963918296
v4b_legacy_025c,25.0,75.0,0.6015625,0.2782680247828799,0.01930477778671797,-0.0,0.28405042040274686,-0.015481420043786073,0.28535481841700316,0.2592500620323627,0.0013043980142563028,0.2734270840618925
v5c0_corrected_v4b_075c,25.0,75.0,0.6015625,0.2848508718958213,0.01930477778671797,-0.0,0.28405042040274686,-0.015481420043786073,0.28535481841700316,0.2592500620323627,0.0013043980142563028,0.2734270840618925
v4b_legacy_025c,25.0,75.0,0.609375,0.29050801081542954,0.019225090650808282,-0.0,0.29625221857115686,-0.002534812401090359,0.29724129672494726,0.27007074122106145,0.0009890781537904014,0.27161647546836143
v5c0_corrected_v4b_075c,25.0,75.0,0.609375,0.29671894033235224,0.019225090650808282,-0.0,0.29625221857115686,-0.002534812401090359,0.29724129672494726,0.27007074122106145,0.0009890781537904014,0.27161647546836143
v4b_legacy_025c,25.0,75.0,0.6171875,0.30020730885799135,0.019096884912826448,-0.0,0.30585452514105,0.01014052210667768,0.3065325897723594,0.2786295393103754,0.0006780646313094274,0.26781095257238824
v5c0_corrected_v4b_075c,25.0,75.0,0.6171875,0.3059997284289701,0.019096884912826448,-0.0,0.30585452514105,0.01014052210667768,0.3065325897723594,0.2786295393103754,0.0006780646313094274,0.26781095257238824
v4b_legacy_025c,25.0,75.0,0.625,0.3072819136642844,0.01892086255051068,-0.0,0.31277648620543114,0.02237891439925387,0.31315190339148935,0.2848545657168641,0.0003754171860582134,0.26210023413155203
v5c0_corrected_v4b_075c,25.0,75.0,0.625,0.31261649335480235,0.01892086255051068,-0.0,0.31277648620543114,0.02237891439925387,0.31315190339148935,0.2848545657168641,0.0003754171860582134,0.26210023413155203
v4b_legacy_025c,25.0,75.0,0.6328125,0.3116911622050862,0.018697891175940118,-0.0,0.31698203887620857,0.03401554702227754,0.3170671265165801,0.2887127000243799,8.508764037151728e-05,0.2546120653617308
v5c0_corrected_v4b_075c,25.0,75.0,0.6328125,0.3165369585356727,0.018697891175940118,-0.0,0.31698203887620857,0.03401554702227754,0.3170671265165801,0.2887127000243799,8.508764037151728e-05,0.2546120653617308
v4b_legacy_025c,25.0,75.0,0.640625,0.3134369755476345,0.018428991186863652,-0.0,0.3184789248740308,0.04489100705082235,0.3182897705874638,0.29020874001142716,-0.00018915428656696154,0.24550688724717176
v5c0_corrected_v4b_075c,25.0,75.0,0.640625,0.31777226552246,0.018428991186863652,-0.0,0.3184789248740308,0.04489100705082235,0.3182897705874638,0.29020874001142716,-0.00018915428656696154,0.24550688724717176
v4b_legacy_025c,25.0,75.0,0.6484375,0.31257120044907893,0.01811532212335605,-0.0,0.3173166668497255,0.055357957623781144,0.31687287772162936,0.289383664574341,-0.00044378912809611704,0.23446949607865597
