Time,Z_tip
19.5435,0.00322338190353837
19.545,0.00314227333026352
19.5465,0.00305231226896318
19.548,0.00295148902400741
19.5495,0.00283804418499553
19.551,0.00271070721800975
19.5525,0.00256883705149559
19.554,0.00241244081439568
19.5555,0.00224209345154566
19.557,0.00205881382623319
19.5585,0.00186395862562946
19.56,0.00165917316764183
19.5615,0.00144639989039688
19.563,0.00122790953746646
19.5645,0.00100630367835569
19.566,0.000784447253187628
19.5675,0.000565320463110875
19.569,0.000351815443135224
19.5705,0.00014652876450318
19.572,-4.83932392255534e-05
19.5735,-0.000231312493911909
19.575,-0.000401041650234178
19.5765,-0.000556679920998147
19.578,-0.000697255564644173
19.5795,-0.000821617404771744
19.581,-0.000928344769257479
19.5825,-0.00101546949581919
19.584,-0.00108046393885234
19.5855,-0.00112038363894828
19.587,-0.00113215750817436
19.5885,-0.00111299357035739
19.59,-0.00106083414248586
19.5915,-0.000974779470578445
19.593,-0.000855409656179562
19.5945,-0.000704956782493638
19.596,-0.000527305468837601
19.5975,-0.000327827903900751
19.599,-0.000113082835220172
19.6005,0.000109579050536508
19.602,0.000332461207006653
19.6035,0.000547984993509672
19.605,0.000749143732898052
19.6065,0.000929916315894476
19.608,0.00108559823095666
19.6095,0.00121299919761216
19.611,0.00131046334882392
19.6125,0.00137769624874628
19.614,0.00141542799431341
19.6155,0.0014249884285565
19.617,0.00140790059623847
19.6185,0.00136559775625174
19.62,0.00129933479521181
19.6215,0.0012103082219822
19.623,0.00109994188218301
19.6245,0.000970260061149442
19.626,0.000824266343961102
19.6275,0.000666268525207859
19.629,0.000502116614093296
19.6305,0.000339331134123644
19.632,0.000187083926094955
19.6335,5.59644819581369e-05
19.635,-4.25528306237805e-05
19.6365,-9.7004914494353e-05
19.638,-9.71930423667668e-05
19.6395,-3.56760592757579e-05
19.641,9.07319508085999e-05
19.6425,0.000279780263878524
19.644,0.000523249964636678
19.6455,0.000807448197296772
19.647,0.00111444273678626
19.6485,0.00142414730409273
19.65,0.00171716290774183
19.6515,0.00197752768377242
19.653,0.00219498651489621
19.6545,0.00236634314065968
19.656,0.00249563765720635
19.6575,0.00259314610617001
19.659,0.00267343480526933
19.6605,0.00275286380821064
19.662,0.00284700254413164
19.6635,0.00296839524651317
19.665,0.00312501079556218
19.6665,0.0033195600347387
19.668,0.0035496957654225
19.6695,0.00380895477037161
19.671,0.00408818093877254
19.6725,0.00437710365686027
19.674,0.00466575144837334
19.6755,0.00494546000389631
19.677,0.00520936773598938
19.6785,0.00545244071654525
19.68,0.00567118545213193
19.6815,0.00586325815961042
19.683,0.00602715424031627
19.6845,0.00616207783745004
19.686,0.00626798429781333
19.6875,0.0063457035081248
19.689,0.00639703064512534
19.6905,0.00642472773937236
19.692,0.00643248699220022
19.6935,0.00642500081970329
19.695,0.0064082961297904
19.6965,0.00639038848422456
19.698,0.00638211969354761
19.6995,0.00639783420691714
19.701,0.00645542098651953
19.7025,0.00657527718124814
19.704,0.00677796633170477
19.7055,0.00708070731633612
19.707,0.00749323950167412
19.7085,0.0080139319243142
19.71,0.00862712007636939
19.7115,0.00930249914520318
19.713,0.00999718141933264
19.7145,0.0106597504397197
19.716,0.0112360347211778
19.7175,0.0116759809434123
19.719,0.0119400075185641
19.7205,0.0120041013022903
19.722,0.0118630017652891
19.7235,0.0115311150923149
19.725,0.0110411103103189
19.7265,0.0104404272392115
19.728,0.00978616892535702
19.7295,0.00913905623598845
19.731,0.00855725806874878
19.7325,0.00809092687437639
19.734,0.00777813374061127
19.7355,0.00764262213940891
19.737,0.00769344877466298
19.7385,0.00792624574349876
19.74,0.00832560019635171
19.7415,0.00886794394540449
19.743,0.00952437361608396
19.7445,0.0102629564003631
19.746,0.0110502844507707
19.7475,0.0118522854203684
19.749,0.0126345324431788
19.7505,0.0133624669324166
19.752,0.0140019911558761
19.7535,0.0145207640393231
19.755,0.0148902557064461
19.7565,0.0150882666264408
19.758,0.0151013284954368
19.7595,0.0149263039009706
19.761,0.0145706555518394
19.7625,0.01405123416451
19.764,0.0133919162434009
19.7655,0.0126208263744791
19.767,0.0117680152138756
19.7685,0.0108642263001045
19.77,0.00994083174578016
19.7715,0.0090303876082739
19.773,0.00816685774218464
19.7745,0.00738457980816732
19.776,0.00671551569587887
19.7775,0.00618510828179876
19.779,0.00580790865960409
19.7805,0.00558499072419925
19.782,0.00550374889331409
19.7835,0.00554133971169582
19.785,0.00567150088153357
19.7865,0.0058714638568491
19.788,0.0061265623235128
19.7895,0.00643070837607779
19.791,0.00678262529306125
19.7925,0.00717944809032202
19.794,0.0076102369559714
19.7955,0.00805183100130227
19.797,0.00846857791447096
19.7985,0.00881627228790518
19.8,0.00904947581357755
19.8015,0.00913049459331101
19.803,0.00903781257935914
19.8045,0.00877183458344899
19.806,0.00835638276881909
19.8075,0.0078353907942837
19.809,0.00726541105102978
19.8105,0.00670559079682465
19.812,0.00620738838191624
19.8135,0.0058062995213663
19.815,0.00551724352064394
19.8165,0.00533423026697388
19.818,0.00523383387968326
19.8195,0.00518117213295478
19.821,0.0051367333311238
19.8225,0.00506252868734599
19.824,0.00492655495945867
19.8255,0.00470522027737204
19.827,0.00438399088050995
19.8285,0.00395688483544348
19.83,0.00342550101877355
19.8315,0.00279807459967551
19.833,0.00208872334138073
19.8345,0.00131674174512849
19.836,0.000505625134076754
19.8375,-0.000318486240235167
19.839,-0.00112906887727276
19.8405,-0.00190199983015403
19.842,-0.00261833632052566
19.8435,-0.00326632341646801
19.845,-0.00384187261815434
19.8465,-0.00434711209576759
19.848,-0.00478695778471835
19.8495,-0.00516562333065688
19.851,-0.00548375500484312
19.8525,-0.0057367766803154
19.854,-0.00591597502783943
19.8555,-0.00601162853991103
19.857,-0.00601705322158881
19.8585,-0.00593216399645495
19.86,-0.00576540127574742
19.8615,-0.00553347470870341
19.863,-0.00525908038565255
19.8645,-0.00496731368227484
19.866,-0.00468177258627512
19.8675,-0.00442129419868346
19.869,-0.00419796580878928
19.8705,-0.00401663500567492
19.872,-0.00387574933447257
19.8735,-0.00376908933229615
19.875,-0.00368786662982145
19.8765,-0.00362272799833082
19.878,-0.00356537780676976
19.8795,-0.00350972705072012
19.881,-0.00345262719290235
19.8825,-0.00339431051548715
19.884,-0.00333863117522186
19.8855,-0.00329311049751183
19.887,-0.00326868298184638
19.8885,-0.00327896624111595
19.89,-0.00333888091537197
19.8915,-0.00346255170147085
19.893,-0.00366062737899938
19.8945,-0.003937424517895
19.896,-0.00428853936856205
19.8975,-0.0046996736503203
19.899,-0.00514729275229376
19.9005,-0.00560136023305607
19.902,-0.00602984472547551
19.9035,-0.00640412575838581
19.905,-0.0067040179169252
19.9065,-0.00692104925250019
19.908,-0.00705894837884156
19.9095,-0.00713096605329844
19.911,-0.00715450682619907
19.9125,-0.00714433553517313
19.914,-0.00710612634155397
19.9155,-0.00703192884856036
19.917,-0.00689966117043775
19.9185,-0.00667659088984879
19.92,-0.00632562976114931
19.9215,-0.00581362373740543
19.923,-0.00511942482545331
19.9245,-0.00423990692749167
19.926,-0.00319276883409156
19.9275,-0.00201587364466623
19.929,-0.000763641734805529
19.9305,0.000498537596823007
19.932,0.00170081066754162
19.9335,0.00277538958747507
19.935,0.00366251608615936
19.9365,0.00431553143003451
19.938,0.00470486666973916
19.9395,0.00482079346585761
19.941,0.00467475154216036
19.9425,0.00429906524377928
19.944,0.00374491732268788
19.9455,0.00307856587268324
19.947,0.00237595564048333
19.9485,0.00171607175217409
19.95,0.00117359199500992
19.9515,0.00081157576307358
19.953,0.000675027433236313
19.9545,0.00078613679163431
19.956,0.00114181235401378
19.9575,0.00171382038993414
19.959,0.00245149895420156
19.9605,0.00328671649973331
19.962,0.00414054412153488
19.9635,0.00493100970271015
19.965,0.0055812496213028
19.9665,0.00602730695857932
19.968,0.00622473163888724
19.9695,0.00615308810857504
19.971,0.00581759334725482
19.9725,0.00524748336777505
19.974,0.00449131361294981
19.9755,0.00361007110505138
19.977,0.00266947142056003
19.9785,0.00173293421256555
19.98,0.000856427683026871
19.9815,8.57590928705555e-05
19.983,-0.00054365387130643
19.9845,-0.00100589947662764
19.986,-0.00128344340848204
19.9875,-0.00136673959115134
19.989,-0.00125611845966732
19.9905,-0.000965784053240492
19.992,-0.000528674749966602
19.9935,7.5661691894394e-08
19.995,0.000543623811199738
19.9965,0.00100977139107928
19.998,0.00130365206066777
19.9995,0.00134525175998307
20.001,0.00108830500564748
20.0025,0.000535769518603326
20.004,-0.000253040667846988
20.0055,-0.00116718053159876
20.007,-0.0020614404338019
20.0085,-0.00278370332057679
20.01,-0.00320641533147009
20.0115,-0.00325433992332624
20.013,-0.00292106980864143
20.0145,-0.0022696443179176
20.016,-0.00141721202920388
20.0175,-0.00050823603158217
20.019,0.000316420571390095
20.0205,0.000946824658011819
20.022,0.0013218408322437
20.0235,0.00143477532236104
20.025,0.00132733339624978
20.0265,0.00107491752060431
20.028,0.000767441490220527
20.0295,0.000489791644780141
20.031,0.000305456894674688
20.0325,0.000246189785099612
20.034,0.000309785091105751
20.0355,0.000466657365103668
20.037,0.000673592748494571
20.0385,0.000890441240025789
20.04,0.0010939769078753
20.0415,0.00128392349270874
20.043,0.00147926555713509
20.0445,0.00170701415278364
20.046,0.00198851111744086
20.0475,0.00232876397567155
20.049,0.00271230336490913
20.0505,0.00310594433321029
20.052,0.00346640329297852
20.0535,0.00374959819740062
20.055,0.00391886748587727
20.0565,0.00395072682895815
20.058,0.00383788210458245
20.0595,0.00358975071928744
20.061,0.00323072615956608
20.0625,0.00279628423733628
20.064,0.00232720587162187
20.0655,0.00186273396055729
20.067,0.00143405723946318
20.0685,0.00105967131645002
20.07,0.000743695404259936
20.0715,0.00047733311804765
20.073,0.000242820774912249
20.0745,1.87443396318873e-05
20.076,-0.000214487194048943
20.0775,-0.000470163230575685
20.079,-0.000752802133888095
20.0805,-0.00105832658492705
20.082,-0.00137675434670017
20.0835,-0.00169632645117555
20.085,-0.00200738606043004
20.0865,-0.00230449080525157
20.088,-0.00258614527050424
20.0895,-0.00285264944679617
20.091,-0.00310325435614437
20.0925,-0.00333382742234387
20.094,-0.00353575370869998
20.0955,-0.00369624415436269
20.097,-0.00379985911777474
20.0985,-0.00383088225595658
20.1,-0.00377606416342958
20.1015,-0.00362714919307802
20.103,-0.00338258813529177
20.1045,-0.00304801651792842
20.106,-0.00263541637478074
20.1075,-0.0021612443115186
20.109,-0.00164406567116432
20.1105,-0.0011023173982417
20.112,-0.000552720851901444
20.1135,-9.59999972123429e-06
20.115,0.000515001751981314
20.1165,0.00101082908970751
20.118,0.00146901084530721
20.1195,0.00188233372348688
20.121,0.00224584537716976
20.1225,0.002557300508537
20.124,0.00281735526620797
20.1255,0.00302912323749244
20.127,0.00319721496264072
20.1285,0.00332667259572178
20.13,0.00342229697974915
20.1315,0.00348870783475922
20.133,0.00353113162697758
20.1345,0.00355652124507242
20.136,0.00357435549892101
20.1375,0.00359648567578182
20.139,0.00363571888803899
20.1405,0.00370332866404035
20.142,0.00380615327400437
20.1435,0.00394420089098073
20.145,0.00410963978910799
20.1465,0.00428770986018202
20.148,0.0044595185311147
20.1495,0.00460602536280917
20.151,0.00471199776457269
20.1525,0.00476858197015048
20.154,0.00477353787169497
20.1555,0.00472907648529987
20.157,0.00463828627855127
20.1585,0.00450184313005621
20.16,0.00431666922658302
20.1615,0.00407739543627701
20.163,0.00378023782393907
20.1645,0.0034277484974187
20.166,0.00303231049030347
20.1675,0.00261651388354136
20.169,0.00220970740222452
20.1705,0.00184165783371094
20.172,0.00153555855237092
20.1735,0.00130289234357803
20.175,0.00114181240681984
20.1765,0.00103933005171675
20.178,0.000976336843490003
20.1795,0.000933684627524605
20.181,0.00089732738316724
20.1825,0.000860962621971024
20.184,0.000825590296794378
20.1855,0.000796309099368011
20.187,0.000778450261430253
20.1885,0.000773996379406569
20.19,0.000778972013028664
20.1915,0.000783276743933952
20.193,0.000772657296576051
20.1945,0.000731997610030227
20.196,0.000648735533800573
20.1975,0.000515369323557707
20.199,0.000330525643413367
20.2005,9.86357165226525e-05
20.202,-0.000171326737867075
20.2035,-0.000467440612898859
20.205,-0.000776260016081577
20.2065,-0.001083851963742
20.208,-0.00137657303771566
20.2095,-0.00164187144885288
20.211,-0.00186926632525573
20.2125,-0.00205133238506247
20.214,-0.00218427749119455
20.2155,-0.00226775081412701
20.217,-0.00230384237054138
20.2185,-0.00229563079580965
20.22,-0.00224588215719199
20.2215,-0.00215646873771255
20.223,-0.00202876084633835
20.2245,-0.00186477346201931
20.226,-0.00166844592835727
20.2275,-0.00144631898047221
20.229,-0.00120713493399718
20.2305,-0.000960404202721809
20.232,-0.00071448665060429
20.2335,-0.000474964757582145
20.235,-0.000243922364621207
20.2365,-2.02875714887041e-05
20.238,0.000199090944741674
20.2395,0.000418223483725452
20.241,0.00064112067233864
20.2425,0.00087147705774569
20.244,0.00111273417722317
20.2455,0.00136818864609038
20.247,0.00164085906265711
20.2485,0.00193301212543814
20.25,0.00224545087530557
20.2515,0.00257680189583011
20.253,0.00292287414937251
20.2545,0.00327709043693102
20.256,0.00363127766489047
20.2575,0.00397633376344416
20.259,0.00430354076833415
20.2605,0.00460575412000344
20.262,0.0048780524726308
20.2635,0.00511767807547682
20.265,0.00532342530420333
20.2665,0.00549484550052699
20.268,0.00563165731399138
20.2695,0.00573358051192081
20.271,0.00580054578902355
20.2725,0.0058330351610727
20.274,0.00583229300406791
20.2755,0.00580029862923627
20.277,0.00573957761709769
20.2785,0.00565301577859903
20.28,0.00554378655527907
20.2815,0.00541537824913253
20.283,0.00527162118768333
20.2845,0.00511662707544972
20.286,0.00495463730727106
20.2875,0.00478985482882497
20.289,0.0046263433081633
20.2905,0.00446801650251685
20.292,0.00431866077002683
20.2935,0.00418189364802122
20.295,0.0040609893701397
20.2965,0.0039585821672884
20.298,0.00387634385747753
20.2995,0.0038147720284041
20.301,0.00377319083447911
20.3025,0.00374997210812798
20.304,0.00374288409649777
20.3055,0.00374943057892871
20.307,0.00376708069029541
20.3085,0.00379337728934911
20.31,0.00382598132771899
20.3115,0.00386271147521577
20.313,0.00390158244960472
20.3145,0.00394079365787173
20.316,0.00397862992326979
20.3175,0.00401330742621175
20.319,0.00404286789991697
20.3205,0.00406498095210588
20.322,0.00407747804157098
20.3235,0.00407890547526689
20.325,0.00406836756834656
20.3265,0.00404545727459464
20.328,0.00401009536517786
20.3295,0.00396235265526715
20.331,0.00390233589238636
20.3325,0.00383017457059524
20.334,0.0037460587515466
20.3355,0.00365023807292045
20.337,0.00354293654917192
20.3385,0.00342422540696822
20.34,0.00329395880287495
20.3415,0.00315187085564251
20.343,0.00299785902824339
20.3445,0.00283237678183728
20.346,0.00265678270046291
20.3475,0.00247348725801606
20.349,0.00228581038788499
20.3505,0.0020975800376232
20.352,0.00191260765647681
20.3535,0.00173422116614205
20.355,0.00156500126799177
20.3565,0.00140677329127761
20.358,0.00126080088380641
20.3595,0.00112805827289777
20.361,0.00100945172489899
20.3625,0.000905912268405597
20.364,0.000818358076723616
20.3655,0.000747586178947667
20.367,0.000694173218424363
20.3685,0.000658441351681276
20.37,0.000640495610737913
20.3715,0.000640289061922609
20.373,0.000657645642145224
20.3745,0.000692182052474452
20.376,0.000743119222824428
20.3775,0.000809041881188416
20.379,0.000887718087839326
20.3805,0.000976095491747709
20.382,0.00107053435911155
20.3835,0.00116723915003489
20.385,0.00126275741843388
20.3865,0.0013543763134938
20.388,0.00144013195628613
20.3895,0.00151898137933501
20.391,0.00159065519945027
20.3925,0.00165501581781246
20.394,0.00171181351855809
20.3955,0.00176067853890467
20.397,0.00180129191699108
20.3985,0.0018336051377466
20.4,0.00185798351085123
20.4015,0.00187519503915157
20.403,0.00188623727090417
20.4045,0.00189205828973549
20.406,0.00189326037825459
20.4075,0.00188987334958469
20.409,0.00188125425324006
20.4105,0.00186612590138405
20.412,0.00184272449920067
20.4135,0.00180900419489616
20.415,0.00176285109800757
20.4165,0.00170228440215759
20.418,0.00162564758676634
20.4195,0.00153179990784203
20.421,0.00142030338702104
20.4225,0.00129157733285928
20.424,0.00114698179228399
20.4255,0.000988805648532361
20.427,0.000820168696531785
20.4285,0.000644880308538459
20.43,0.000467309006397959
20.4315,0.000292298234926782
20.433,0.000125122148645
20.4345,-2.85672757519577e-05
20.436,-0.00016287137137389
20.4375,-0.00027191074973889
20.439,-0.000350239832342643
20.4405,-0.000393368016360477
20.442,-0.000398298863032296
20.4435,-0.000363978045025806
20.445,-0.000291553020769852
20.4465,-0.000184387799853522
20.448,-4.78307770219185e-05
20.4495,0.000111216167460077
20.451,0.00028484957707759
20.4525,0.000464757461018886
20.454,0.000642792133118568
20.4555,0.000811332645898768
