figure,case_id,model,quantity,phase,experiment,experiment_std,prediction
10,razak2014_fig10,fluxv_old,CL,0.8734411233161544,0.16388786147413337,0.3822522567943064,-0.16892923399990195
10,razak2014_fig10,fluxv_old,CL,0.8902383409169109,0.17664519458351036,0.3607572934383372,-0.20245270615606414
10,razak2014_fig10,fluxv_old,CL,0.9070355585176673,0.18265922104038168,0.33702674403653893,-0.23328129379007645
10,razak2014_fig10,fluxv_old,CL,0.9238329616369411,0.1810901700516866,0.3138680838263925,-0.2607209822427278
10,razak2014_fig10,fluxv_old,CL,0.9406277674969715,0.17143681993024584,0.29413389271564727,-0.2841305321922925
10,razak2014_fig10,fluxv_old,CL,0.9574251706162453,0.1535731522413274,0.2801695079267349,-0.30292719177260297
10,razak2014_fig10,fluxv_old,CL,0.9742223882170018,0.12774623917171957,0.27311374316028286,-0.316636220493434
10,razak2014_fig10,fluxv_old,CL,0.9910196058177582,0.0945906094200284,0.2724786863039455,-0.32494124126532925
10,razak2014_fig10,fluxv_old,CD,3.561954686997794e-10,0.010956503084606689,0.011633028488475219,-0.06853946851114377
10,razak2014_fig10,fluxv_old,CD,0.01679684538827898,0.011854669343828214,0.011527521352666116,-0.06909041658587377
10,razak2014_fig10,fluxv_old,CD,0.03359480353136528,0.013138336757576669,0.011222617067963776,-0.06797761010700497
10,razak2014_fig10,fluxv_old,CD,0.05039146304494833,0.014763633023623365,0.010725890589921539,-0.0652589345682861
10,razak2014_fig10,fluxv_old,CD,0.06718663841052766,0.016659951669055734,0.01006139774268277,-0.061066236949458765
10,razak2014_fig10,fluxv_old,CD,0.08398403999811256,0.01873484865929005,0.009269773808424059,-0.05559801864098007
10,razak2014_fig10,fluxv_old,CD,0.100781256067197,0.02087626887633065,0.008413236941598169,-0.04911359764868219
10,razak2014_fig10,fluxv_old,CD,0.11757847213628145,0.022958502564297212,0.007574676216584326,-0.04191553565673378
10,razak2014_fig10,fluxv_old,CD,0.13437568820536588,0.024846457538630545,0.00685814457490428,-0.034355479582443525
10,razak2014_fig10,fluxv_old,CD,0.15117290427445032,0.026403398457384625,0.006374267587627145,-0.026808996781512582
10,razak2014_fig10,fluxv_old,CD,0.16797030586203524,0.027494413883312835,0.006201612825204757,-0.019637982806884297
10,razak2014_fig10,fluxv_old,CD,0.18476511019061365,0.027995429002134725,0.006341001866330536,-0.013190829506413782
10,razak2014_fig10,fluxv_old,CD,0.20156251177819853,0.027796853431934915,0.006709775678659411,-0.007783005856853841
10,razak2014_fig10,fluxv_old,CD,0.21835972784728297,0.02680930762665612,0.00718753190467056,-0.003689382013058749
10,razak2014_fig10,fluxv_old,CD,0.23515694391636743,0.024968905627097984,0.00766222364215525,-0.0011647024373324401
10,razak2014_fig10,fluxv_old,CD,0.25195415998545184,0.02223933365501128,0.008051397253441764,-0.0003476854184847787
10,razak2014_fig10,fluxv_old,CD,0.2687513760545363,0.018615867632908845,0.008305486895956025,-0.001295883597015972
10,razak2014_fig10,fluxv_old,CD,0.28554859212362077,0.01412547177350873,0.008404462481152434,-0.00400769065078388
10,razak2014_fig10,fluxv_old,CD,0.30234599371120563,0.008827726963657842,0.008359366026670563,-0.008405323414426819
10,razak2014_fig10,fluxv_old,CD,0.3191409835582845,0.0028124399703339936,0.008210183767519209,-0.014336569627696498
10,razak2014_fig10,fluxv_old,CD,0.335938199627369,-0.0038008002118484624,0.008028754544651087,-0.02158426523917768
10,razak2014_fig10,fluxv_old,CD,0.3527354156964534,-0.0108691539112514,0.007914259337935959,-0.02989357387226321
10,razak2014_fig10,fluxv_old,CD,0.36953263176553786,-0.018228313604977578,0.00797589417151639,-0.0388930510084878
10,razak2014_fig10,fluxv_old,CD,0.38632984783462226,-0.025698904016892413,0.0083024306232165,-0.04822019263187055
10,razak2014_fig10,fluxv_old,CD,0.4031272494222072,-0.03309357234174824,0.008924464283579282,-0.05749415915799495
