case_id,model,quantity,phase,experiment,prediction
W3,fluxv_old,CD,0.7675,0.14499122807,-0.26008317969319183
W3,fluxv_old,CD,0.77,0.142771929824,-0.25989877204450884
W3,fluxv_old,CD,0.7725,0.142105263158,-0.2597143643958258
W3,fluxv_old,CD,0.775,0.140350877193,-0.2591703610217038
W3,fluxv_old,CD,0.7775,0.139622807017,-0.2584106002123186
W3,fluxv_old,CD,0.78,0.138596491228,-0.25765083940293326
W3,fluxv_old,CD,0.7825,0.136938596491,-0.25661443867008216
W3,fluxv_old,CD,0.785,0.13647368421,-0.25530139801376517
W3,fluxv_old,CD,0.7875,0.135087719298,-0.25398835735744824
W3,fluxv_old,CD,0.79,0.135087719298,-0.2524785777004314
W3,fluxv_old,CD,0.7925,0.135087719298,-0.25064089970891495
W3,fluxv_old,CD,0.795,0.135087719298,-0.2488032217173984
W3,fluxv_old,CD,0.7975,0.135087719298,-0.24684293729132875
W3,fluxv_old,CD,0.8,0.135087719298,-0.24451483356159945
W3,fluxv_old,CD,0.8025,0.135087719298,-0.24218672983187023
W3,fluxv_old,CD,0.805,0.135087719298,-0.23980216498330426
W3,fluxv_old,CD,0.8075,0.135087719298,-0.23702237230288187
W3,fluxv_old,CD,0.81,0.135087719298,-0.23424257962245937
W3,fluxv_old,CD,0.8125,0.136842105263,-0.23146278694203698
W3,fluxv_old,CD,0.815,0.137526315789,-0.22827354839813413
W3,fluxv_old,CD,0.8175,0.138596491228,-0.2250843098542311
W3,fluxv_old,CD,0.82,0.138596491228,-0.22189507131032826
W3,fluxv_old,CD,0.8225,0.140675438596,-0.21838678227161062
W3,fluxv_old,CD,0.825,0.142105263158,-0.21483291459077675
W3,fluxv_old,CD,0.8275,0.143359649123,-0.2112790469099427
W3,fluxv_old,CD,0.83,0.145578947368,-0.20748648449286772
W3,fluxv_old,CD,0.8325,0.146043859649,-0.2036143571637122
W3,fluxv_old,CD,0.835,0.148263157895,-0.19974222983455686
W3,fluxv_old,CD,0.8375,0.15048245614,-0.1957007630099191
W3,fluxv_old,CD,0.84,0.15094736842,-0.19155769248799212
W3,fluxv_old,CD,0.8425,0.153166666666,-0.18741462196606495
W3,fluxv_old,CD,0.845,0.155385964912,-0.1831599630743869
W3,fluxv_old,CD,0.8475,0.156140350877,-0.17879371581295753
W3,fluxv_old,CD,0.85,0.158070175438,-0.17442746855152835
W3,fluxv_old,CD,0.8525,0.160289473685,-0.16999531196978132
W3,fluxv_old,CD,0.855,0.16250877193,-0.16545330652083842
W3,fluxv_old,CD,0.8575,0.164728070176,-0.16091130107189533
W3,fluxv_old,CD,0.86,0.166947368422,-0.15633707694849136
W3,fluxv_old,CD,0.8625,0.169166666667,-0.15166619680170396
W3,fluxv_old,CD,0.865,0.171385964912,-0.14699531665491677
W3,fluxv_old,CD,0.8675,0.173605263158,-0.1423140995482043
W3,fluxv_old,CD,0.87,0.175824561404,-0.13756052372201646
W3,fluxv_old,CD,0.8725,0.177192982456,-0.13280694789582845
W3,fluxv_old,CD,0.875,0.179824561404,-0.12805337206964063
W3,fluxv_old,CD,0.8775,0.180728070176,-0.12326270965558624
W3,fluxv_old,CD,0.88,0.182947368421,-0.11847204724153163
W3,fluxv_old,CD,0.8825,0.185166666667,-0.11368138482747724
W3,fluxv_old,CD,0.885,0.187385964913,-0.10889744707693085
W3,fluxv_old,CD,0.8875,0.189605263158,-0.10411446999260014
W3,fluxv_old,CD,0.89,0.191824561403,-0.09933149290826922
W3,fluxv_old,CD,0.8925,0.194043859649,-0.09458721573338388
W3,fluxv_old,CD,0.895,0.196263157895,-0.08985583852831348
W3,fluxv_old,CD,0.8975,0.198245614035,-0.08512446132324329
W3,fluxv_old,CD,0.9,0.198947368421,-0.08045228871990995
W3,fluxv_old,CD,0.9025,0.201166666667,-0.07581563887761905
W3,fluxv_old,CD,0.905,0.203385964912,-0.07117898903532796
W3,fluxv_old,CD,0.9075,0.205605263158,-0.06661092068202354
W3,fluxv_old,CD,0.91,0.207824561404,-0.062111433817705404
W3,fluxv_old,CD,0.9125,0.208771929825,-0.05761194695338746
W3,fluxv_old,CD,0.915,0.210508771929,-0.053179584442714645
W3,fluxv_old,CD,0.9175,0.212280701754,-0.04885909585478422
W3,fluxv_old,CD,0.92,0.213192982456,-0.0445386072668536
W3,fluxv_old,CD,0.9225,0.215412280701,-0.0402731940144659
W3,fluxv_old,CD,0.925,0.215877192982,-0.036173006768706197
W3,fluxv_old,CD,0.9275,0.217543859649,-0.032072819522946674
W3,fluxv_old,CD,0.93,0.218561403508,-0.028005269951571588
W3,fluxv_old,CD,0.9325,0.219298245614,-0.02416618410088894
W3,fluxv_old,CD,0.935,0.221052631579,-0.02032709825020612
W3,fluxv_old,CD,0.9375,0.221710526316,-0.016488012399523473
W3,fluxv_old,CD,0.94,0.222807017544,-0.012950303687086209
W3,fluxv_old,CD,0.9425,0.224394736842,-0.009412594974648789
W3,fluxv_old,CD,0.945,0.224561403509,-0.005874886262211523
W3,fluxv_old,CD,0.9475,0.225324561403,-0.0026355951320024547
W3,fluxv_old,CD,0.95,0.226315789474,0.0005610649150309868
W3,fluxv_old,CD,0.9525,0.226315789474,0.003757724962064569
W3,fluxv_old,CD,0.955,0.228070175439,0.006669405462758937
W3,fluxv_old,CD,0.9575,0.228070175439,0.009486092781340405
W3,fluxv_old,CD,0.96,0.228070175439,0.012302780099921747
W3,fluxv_old,CD,0.9625,0.228070175439,0.014858254222651494
W3,fluxv_old,CD,0.965,0.228070175439,0.0172570004278701
W3,fluxv_old,CD,0.9675,0.228070175439,0.019655746633088805
W3,fluxv_old,CD,0.97,0.228070175439,0.021827151944482447
W3,fluxv_old,CD,0.9725,0.228070175439,0.02377121636205121
W3,fluxv_old,CD,0.975,0.228070175439,0.025715280779619886
W3,fluxv_old,CD,0.9775,0.228070175439,0.02747564678547664
W3,fluxv_old,CD,0.98,0.228070175439,0.02892984877181332
W3,fluxv_old,CD,0.9825,0.228070175439,0.030384050758150063
W3,fluxv_old,CD,0.985,0.228070175439,0.03170747876372896
W3,fluxv_old,CD,0.9875,0.226885964913,0.03263858482703455
W3,fluxv_old,CD,0.99,0.226315789474,0.03356969089034009
W3,fluxv_old,CD,0.9925,0.225956140351,0.034432527365516774
W3,fluxv_old,CD,0.995,0.224561403509,0.03481747672379113
W3,fluxv_old,CD,0.9975,0.223916666667,0.03520242608206551
W3,fluxv_old_filtered,CL,0.0,0.76616915423,0.4449511733026573
W3,fluxv_old_filtered,CL,0.0025,0.788414179105,0.46771370946117385
W3,fluxv_old_filtered,CL,0.005,0.812039800995,0.49047624561969033
W3,fluxv_old_filtered,CL,0.0075,0.829179104477,0.5132387817782068
W3,fluxv_old_filtered,CL,0.01,0.85184079602,0.5365009243976223
W3,fluxv_old_filtered,CL,0.0125,0.868407960199,0.5598344393685948
W3,fluxv_old_filtered,CL,0.015,0.893830845771,0.5831679543395671
W3,fluxv_old_filtered,CL,0.0175,0.909875621891,0.6068939070918625
W3,fluxv_old_filtered,CL,0.02,0.932537313432,0.6307506724379321
W3,fluxv_old_filtered,CL,0.0225,0.950199004975,0.6546074377840018
W3,fluxv_old_filtered,CL,0.025,0.975621890548,0.6787559493769333
W3,fluxv_old_filtered,CL,0.0275,0.991094527363,0.7030795087179819
W3,fluxv_old_filtered,CL,0.03,1.01651741294,0.7274030680590305
W3,fluxv_old_filtered,CL,0.0325,1.04194029851,0.751927425067965
W3,fluxv_old_filtered,CL,0.035,1.05855721393,0.7766525797447852
W3,fluxv_old_filtered,CL,0.0375,1.08121890547,0.8013777344216053
W3,fluxv_old_filtered,CL,0.04,1.09830845771,0.8262258213234408
W3,fluxv_old_filtered,CL,0.0425,1.10945273632,0.8512787952669684
W3,fluxv_old_filtered,CL,0.045,1.1688557214,0.8763317692104959
W3,fluxv_old_filtered,CL,0.0475,1.17186567164,0.9014461958034172
W3,fluxv_old_filtered,CL,0.05,1.19004975124,0.9267449803445199
W3,fluxv_old_filtered,CL,0.0525,1.21547263682,0.9520437648856225
W3,fluxv_old_filtered,CL,0.055,1.24089552239,0.9773620607998368
W3,fluxv_old_filtered,CL,0.0575,1.26631840796,1.002816936325833
W3,fluxv_old_filtered,CL,0.06,1.29174129353,1.028271811851829
W3,fluxv_old_filtered,CL,0.0625,1.31716417911,1.0537266873778253
W3,fluxv_old_filtered,CL,0.065,1.33263681592,1.0792409149564992
W3,fluxv_old_filtered,CL,0.0675,1.35805970149,1.1047551425351734
W3,fluxv_old_filtered,CL,0.07,1.38348258706,1.1302693701138473
W3,fluxv_old_filtered,CL,0.0725,1.40890547263,1.1557454869385992
W3,fluxv_old_filtered,CL,0.075,1.43432835821,1.1812161593699337
W3,fluxv_old_filtered,CL,0.0775,1.45975124378,1.2066868318012682
W3,fluxv_old_filtered,CL,0.08,1.48517412935,1.2320437786334406
W3,fluxv_old_filtered,CL,0.0825,1.51059701493,1.2573628169325586
W3,fluxv_old_filtered,CL,0.085,1.5360199005,1.2826818552316768
W3,fluxv_old_filtered,CL,0.0875,1.56144278607,1.307836043429223
W3,fluxv_old_filtered,CL,0.09,1.58686567165,1.3328913215658267
W3,fluxv_old_filtered,CL,0.0925,1.61228855721,1.3579465997024303
W3,fluxv_old_filtered,CL,0.095,1.63771144278,1.3828125277151404
W3,fluxv_old_filtered,CL,0.0975,1.66313432836,1.4074891056039573
W3,fluxv_old_filtered,CL,0.1,1.68955223881,1.4321656834927743
W3,fluxv_old_filtered,CL,0.1025,1.72393034826,1.456656585541383
W3,fluxv_old_filtered,CL,0.105,1.74935323383,1.4808380278563118
W3,fluxv_old_filtered,CL,0.1075,1.77477611941,1.5050194701712405
W3,fluxv_old_filtered,CL,0.11,1.80019900498,1.5290479910136128
W3,fluxv_old_filtered,CL,0.1125,1.82562189055,1.552617747438315
W3,fluxv_old_filtered,CL,0.115,1.85104477612,1.576187503863017
W3,fluxv_old_filtered,CL,0.1175,1.87646766169,1.5996663933687154
W3,fluxv_old_filtered,CL,0.12,1.90189054726,1.6225092144413875
W3,fluxv_old_filtered,CL,0.1225,1.92731343283,1.6453520355140596
W3,fluxv_old_filtered,CL,0.125,1.95273631841,1.6681948565867317
W3,fluxv_old_filtered,CL,0.1275,1.97815920398,1.690198218379056
W3,fluxv_old_filtered,CL,0.13,2.00358208955,1.7122015801713804
W3,fluxv_old_filtered,CL,0.1325,2.02900497512,1.7342049419637047
W3,fluxv_old_filtered,CL,0.135,2.0544278607,1.7553789338845804
W3,fluxv_old_filtered,CL,0.1375,2.07985074627,1.7764344443952493
W3,fluxv_old_filtered,CL,0.14,2.10527363184,1.7974899549059182
W3,fluxv_old_filtered,CL,0.1425,2.13069651742,1.817757402796613
W3,fluxv_old_filtered,CL,0.145,2.15611940298,1.8377621631473167
W3,fluxv_old_filtered,CL,0.1475,2.18154228856,1.8577669234980203
W3,fluxv_old_filtered,CL,0.15,2.20696517413,1.8770548925627766
W3,fluxv_old_filtered,CL,0.1525,2.22315920398,1.895912786855964
W3,fluxv_old_filtered,CL,0.155,2.24786069652,1.9147706811491516
W3,fluxv_old_filtered,CL,0.1575,2.27328358209,1.9330110728046594
W3,fluxv_old_filtered,CL,0.16,2.29870646766,1.9506339618224873
W3,fluxv_old_filtered,CL,0.1625,2.32375621891,1.968256850840315
W3,fluxv_old_filtered,CL,0.165,2.33960199005,1.9853869548885956
W3,fluxv_old_filtered,CL,0.1675,2.36502487562,2.0016957506542976
W3,fluxv_old_filtered,CL,0.17,2.39044776119,2.01800454642
W3,fluxv_old_filtered,CL,0.1725,2.40592039801,2.0339675433813476
W3,fluxv_old_filtered,CL,0.175,2.42711442786,2.0488931439296323
W3,fluxv_old_filtered,CL,0.1775,2.4468159204,2.063818744477917
W3,fluxv_old_filtered,CL,0.18,2.46248756219,2.0785641532655994
W3,fluxv_old_filtered,CL,0.1825,2.48514925373,2.092048219729064
W3,fluxv_old_filtered,CL,0.185,2.5031840796,2.1055322861925285
W3,fluxv_old_filtered,CL,0.1875,2.52052238806,2.119016352655993
W3,fluxv_old_filtered,CL,0.19,2.53412935324,2.131011913912114
W3,fluxv_old_filtered,CL,0.1925,2.55589552239,2.143007475168235
W3,fluxv_old_filtered,CL,0.195,2.56860696517,2.1550030364243558
W3,fluxv_old_filtered,CL,0.1975,2.58131840796,2.165665370956886
W3,fluxv_old_filtered,CL,0.2,2.59402985075,2.1761372445289027
W3,fluxv_old_filtered,CL,0.2025,2.60674129353,2.1866091181009195
W3,fluxv_old_filtered,CL,0.205,2.61945273632,2.195920852688195
W3,fluxv_old_filtered,CL,0.2075,2.63216417911,2.204845874280556
W3,fluxv_old_filtered,CL,0.21,2.64487562189,2.213770895872918
W3,fluxv_old_filtered,CL,0.2125,2.65758706468,2.2217221901557846
W3,fluxv_old_filtered,CL,0.215,2.67029850746,2.229089248052955
W3,fluxv_old_filtered,CL,0.2175,2.6815920398,2.2364563059501257
W3,fluxv_old_filtered,CL,0.22,2.68577114428,2.2430447721412774
W3,fluxv_old_filtered,CL,0.2225,2.69848258706,2.2488546466264108
W3,fluxv_old_filtered,CL,0.225,2.71119402985,2.254664521111544
W3,fluxv_old_filtered,CL,0.2275,2.71144278607,2.2598950721176077
W3,fluxv_old_filtered,CL,0.23,2.71671641791,2.2641600839918876
W3,fluxv_old_filtered,CL,0.2325,2.72139303483,2.268425095866167
W3,fluxv_old_filtered,CL,0.235,2.73134328358,2.2723097238022363
W3,fluxv_old_filtered,CL,0.2375,2.73495024875,2.275053199923672
W3,fluxv_old_filtered,CL,0.24,2.74129353234,2.2777966760451083
W3,fluxv_old_filtered,CL,0.2425,2.74129353234,2.280354163580248
W3,fluxv_old_filtered,CL,0.245,2.74129353234,2.2816097310113146
W3,fluxv_old_filtered,CL,0.2475,2.74599502487,2.2828652984423816
W3,fluxv_old_filtered,CL,0.25,2.75124378109,2.284120865873448
W3,fluxv_old_filtered,CL,0.2525,2.75097014925,2.2839315896526484
W3,fluxv_old_filtered,CL,0.255,2.74129353234,2.2837423134318486
W3,fluxv_old_filtered,CL,0.2575,2.74129353234,2.283553037211049
W3,fluxv_old_filtered,CL,0.26,2.74129353234,2.282144587511766
W3,fluxv_old_filtered,CL,0.2625,2.74129353234,2.280561970172701
W3,fluxv_old_filtered,CL,0.265,2.73716417911,2.2789793528336353
W3,fluxv_old_filtered,CL,0.2675,2.73134328358,2.276395846264386
W3,fluxv_old_filtered,CL,0.27,2.73134328358,2.273478709951742
W3,fluxv_old_filtered,CL,0.2725,2.72139303483,2.2705615736390987
W3,fluxv_old_filtered,CL,0.275,2.71616915423,2.266850943970395
W3,fluxv_old_filtered,CL,0.2775,2.71144278607,2.262664218288055
W3,fluxv_old_filtered,CL,0.28,2.70149253731,2.258477492605716
W3,fluxv_old_filtered,CL,0.2825,2.69793532338,2.253690850026721
W3,fluxv_old_filtered,CL,0.285,2.6852238806,2.2483042905510713
W3,fluxv_old_filtered,CL,0.2875,2.67251243781,2.242917731075422
W3,fluxv_old_filtered,CL,0.29,2.66975124378,2.237108705277127
W3,fluxv_old_filtered,CL,0.2925,2.657039801,2.2305955689410912
W3,fluxv_old_filtered,CL,0.295,2.64432835821,2.224082432605055
W3,fluxv_old_filtered,CL,0.2975,2.63161691542,2.217306506421557
W3,fluxv_old_filtered,CL,0.3,2.61890547263,2.209742210695673
W3,fluxv_old_filtered,CL,0.3025,2.60619402985,2.2021779149697887
W3,fluxv_old_filtered,CL,0.305,2.59348258707,2.1944917553285768
W3,fluxv_old_filtered,CL,0.3075,2.58077114428,2.1859525482800715
W3,fluxv_old_filtered,CL,0.31,2.56805970149,2.177413341231566
W3,fluxv_old_filtered,CL,0.3125,2.55534825871,2.168874134183061
W3,fluxv_old_filtered,CL,0.315,2.54263681592,2.159435802080035
W3,fluxv_old_filtered,CL,0.3175,2.51997512438,2.1499974699770092
W3,fluxv_old_filtered,CL,0.32,2.5072636816,2.140559137873984
W3,fluxv_old_filtered,CL,0.3225,2.4945522388,2.130398904746937
W3,fluxv_old_filtered,CL,0.325,2.47189054726,2.1201355429021733
W3,fluxv_old_filtered,CL,0.3275,2.45917910448,2.1098721810574097
W3,fluxv_old_filtered,CL,0.33,2.44019900498,2.0990434938756826
W3,fluxv_old_filtered,CL,0.3325,2.42380597015,2.0880263649149677
W3,fluxv_old_filtered,CL,0.335,2.40925373134,2.0770092359542525
W3,fluxv_old_filtered,CL,0.3375,2.38843283582,2.0655631261729264
W3,fluxv_old_filtered,CL,0.34,2.37572139303,2.053859627899233
W3,fluxv_old_filtered,CL,0.3425,2.3530597015,2.0421561296255404
W3,fluxv_old_filtered,CL,0.345,2.33741293533,2.0301407617643434
W3,fluxv_old_filtered,CL,0.3475,2.31199004975,2.0178135243156423
W3,fluxv_old_filtered,CL,0.35,2.29502487562,2.005486286866941
W3,fluxv_old_filtered,CL,0.3525,2.27236318408,1.9929465618809352
W3,fluxv_old_filtered,CL,0.355,2.25965174129,1.9800526909994212
W3,fluxv_old_filtered,CL,0.3575,2.24014925373,1.9671588201179073
W3,fluxv_old_filtered,CL,0.36,2.22427860696,1.9541360369583758
W3,fluxv_old_filtered,CL,0.3625,2.20161691542,1.9407265169647914
W3,fluxv_old_filtered,CL,0.365,2.18378109453,1.9273169969712072
W3,fluxv_old_filtered,CL,0.3675,2.15835820895,1.9138485752978218
W3,fluxv_old_filtered,CL,0.37,2.14288557215,1.8999678418658297
W3,fluxv_old_filtered,CL,0.3725,2.12092039801,1.8860871084338375
W3,fluxv_old_filtered,CL,0.375,2.10199004975,1.8722063750018454
W3,fluxv_old_filtered,CL,0.3775,2.08554726368,1.8578920641294026
W3,fluxv_old_filtered,CL,0.38,2.06288557214,1.8435777532569597
W3,fluxv_old_filtered,CL,0.3825,2.04562189055,1.829263442384517
W3,fluxv_old_filtered,CL,0.385,2.02751243781,1.814596669812681
W3,fluxv_old_filtered,CL,0.3875,2.00472636816,1.7998795455695031
W3,fluxv_old_filtered,CL,0.39,1.98218905473,1.7851624213263253
W3,fluxv_old_filtered,CL,0.3925,1.96383084577,1.7701611850963388
W3,fluxv_old_filtered,CL,0.395,1.9468159204,1.7550652448707496
W3,fluxv_old_filtered,CL,0.3975,1.92415422886,1.7399693046451605
W3,fluxv_old_filtered,CL,0.4,1.91144278607,1.7246475471588518
W3,fluxv_old_filtered,CL,0.4025,1.89199004975,1.7091902993161119
W3,fluxv_old_filtered,CL,0.405,1.87606965174,1.6937330514733717
W3,fluxv_old_filtered,CL,0.4075,1.8534079602,1.6781008801415527
W3,fluxv_old_filtered,CL,0.41,1.84069651741,1.6622937853206536
W3,fluxv_old_filtered,CL,0.4125,1.82014925373,1.6464866904997548
W3,fluxv_old_filtered,CL,0.415,1.80467661691,1.6305506551599913
W3,fluxv_old_filtered,CL,0.4175,1.78266169154,1.6143997189554535
W3,fluxv_old_filtered,CL,0.42,1.76378109453,1.5982487827509155
W3,fluxv_old_filtered,CL,0.4225,1.74728855722,1.5820122059908874
W3,fluxv_old_filtered,CL,0.425,1.73457711443,1.5655187075643877
W3,fluxv_old_filtered,CL,0.4275,1.71736318407,1.549025209137888
W3,fluxv_old_filtered,CL,0.43,1.6992039801,1.532488565303653
W3,fluxv_old_filtered,CL,0.4325,1.68649253731,1.51564990361527
W3,fluxv_old_filtered,CL,0.435,1.67094527363,1.4988112419268869
W3,fluxv_old_filtered,CL,0.4375,1.65111940298,1.4819725802385038
W3,fluxv_old_filtered,CL,0.44,1.6384079602,1.4647832171393071
W3,fluxv_old_filtered,CL,0.4425,1.62569651741,1.4475938540401103
W3,fluxv_old_filtered,CL,0.445,1.60905472637,1.4304044909409137
W3,fluxv_old_filtered,CL,0.4475,1.59032338309,1.412901738311868
W3,fluxv_old_filtered,CL,0.45,1.5776119403,1.395354215749987
W3,fluxv_old_filtered,CL,0.4525,1.56490049751,1.3778066931881057
W3,fluxv_old_filtered,CL,0.455,1.55218905473,1.359984317874615
W3,fluxv_old_filtered,CL,0.4575,1.53947761194,1.3420703249772543
W3,fluxv_old_filtered,CL,0.46,1.52616915423,1.3241563320798937
W3,fluxv_old_filtered,CL,0.4625,1.50746268657,1.3060082502651105
W3,fluxv_old_filtered,CL,0.465,1.4952238806,1.2877197150998736
W3,fluxv_old_filtered,CL,0.4675,1.47868159204,1.2694311799346367
W3,fluxv_old_filtered,CL,0.47,1.46597014925,1.2509520025567429
W3,fluxv_old_filtered,CL,0.4725,1.45325870647,1.2322821829661912
W3,fluxv_old_filtered,CL,0.475,1.44054726368,1.2136123633756397
W3,fluxv_old_filtered,CL,0.4775,1.4278358209,1.1947979316506043
W3,fluxv_old_filtered,CL,0.48,1.41512437811,1.1757424797014295
W3,fluxv_old_filtered,CL,0.4825,1.407960199,1.156687027752255
W3,fluxv_old_filtered,CL,0.485,1.39134328358,1.1375349326123025
W3,fluxv_old_filtered,CL,0.4875,1.37699004975,1.1180929079000168
W3,fluxv_old_filtered,CL,0.49,1.36427860696,1.0986508831877313
W3,fluxv_old_filtered,CL,0.4925,1.35820895522,1.0791609626000915
W3,fluxv_old_filtered,CL,0.495,1.34880597015,1.0593357708849733
W3,fluxv_old_filtered,CL,0.4975,1.33609452736,1.0395105791698553
W3,fluxv_old_filtered,CL,0.5,1.32338308458,1.0196853874547371
W3,fluxv_old_filtered,CL,0.5025,1.31067164179,0.9994856228466567
W3,fluxv_old_filtered,CL,0.505,1.29796019901,0.9792858582385753
W3,fluxv_old_filtered,CL,0.5075,1.28524875622,0.9590860936304948
W3,fluxv_old_filtered,CL,0.51,1.27253731343,0.9385712727840123
W3,fluxv_old_filtered,CL,0.5125,1.25982587065,0.9180114439034734
W3,fluxv_old_filtered,CL,0.515,1.24711442786,0.8974516150229337
W3,fluxv_old_filtered,CL,0.5175,1.23440298507,0.8766375001810937
W3,fluxv_old_filtered,CL,0.52,1.22169154229,0.8557386233521522
W3,fluxv_old_filtered,CL,0.5225,1.21890547264,0.8348397465232118
W3,fluxv_old_filtered,CL,0.525,1.20621890547,0.8137464461619893
W3,fluxv_old_filtered,CL,0.5275,1.19350746269,0.7925364916813992
W3,fluxv_old_filtered,CL,0.53,1.17253731344,0.7713265372008081
W3,fluxv_old_filtered,CL,0.5325,1.16915422886,0.749978650365559
W3,fluxv_old_filtered,CL,0.535,1.15766169154,0.7284928311756499
W3,fluxv_old_filtered,CL,0.5375,1.11952736318,0.7070070119857417
W3,fluxv_old_filtered,CL,0.54,1.10945273632,0.68543371084141
W3,fluxv_old_filtered,CL,0.5425,1.10728855721,0.6637146064397083
W3,fluxv_old_filtered,CL,0.545,1.09457711443,0.6419955020380055
W3,fluxv_old_filtered,CL,0.5475,1.08186567164,0.6202305517540968
W3,fluxv_old_filtered,CL,0.55,1.06915422885,0.5983280638235664
W3,fluxv_old_filtered,CL,0.5525,1.05644278607,0.5764255758930371
W3,fluxv_old_filtered,CL,0.555,1.04373134328,0.554507291448868
W3,fluxv_old_filtered,CL,0.5575,1.0310199005,0.532478431409228
W3,fluxv_old_filtered,CL,0.56,1.01830845771,0.5104495713695871
W3,fluxv_old_filtered,CL,0.5625,1.00124378109,0.48842071132994724
W3,fluxv_old_filtered,CL,0.565,0.982935323383,0.4663292237114284
W3,fluxv_old_filtered,CL,0.5675,0.970223880598,0.4442377360929085
W3,fluxv_old_filtered,CL,0.57,0.954825870647,0.42214624847438964
W3,fluxv_old_filtered,CL,0.5725,0.93485074627,0.40006116302459904
W3,fluxv_old_filtered,CL,0.575,0.922139303481,0.3779769921703422
W3,fluxv_old_filtered,CL,0.5775,0.9084079602,0.35589282131608435
W3,fluxv_old_filtered,CL,0.58,0.886766169154,0.3338707368776039
W3,fluxv_old_filtered,CL,0.5825,0.874054726368,0.31186934791104787
W3,fluxv_old_filtered,CL,0.585,0.861343283584,0.28986795894449285
W3,fluxv_old_filtered,CL,0.5875,0.838681592039,0.267968418191259
W3,fluxv_old_filtered,CL,0.59,0.825970149253,0.24612998636601946
W3,fluxv_old_filtered,CL,0.5925,0.805621890546,0.22429155454077895
W3,fluxv_old_filtered,CL,0.595,0.790149253734,0.20257658133459058
W3,fluxv_old_filtered,CL,0.5975,0.767935323384,0.18098506674745238
W3,fluxv_old_filtered,CL,0.6,0.755223880598,0.15939355216031514
W3,fluxv_old_filtered,CL,0.6025,0.733781094524,0.13792715321747998
W3,fluxv_old_filtered,CL,0.605,0.709900497513,0.1166692803484841
