paper,case_id,view,x_name,x_value,replicate,observable,units,model_id,model_label,data_role,value,uncertainty_minus,uncertainty_plus,uncertainty_kind,canonical_eligible,source_path
baik2012,W1,filtered_1hz,phase_t_over_T,0.36,,CD,1,fluxv_old,FluxV old,local_model,-0.4896462183491233,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3625,,CD,1,fluxv_old,FluxV old,local_model,-0.48169009659016326,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.365,,CD,1,fluxv_old,FluxV old,local_model,-0.47373397483120316,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3675,,CD,1,fluxv_old,FluxV old,local_model,-0.46573489336198204,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.37,,CD,1,fluxv_old,FluxV old,local_model,-0.4574350939209331,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3725,,CD,1,fluxv_old,FluxV old,local_model,-0.44913529447988426,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.375,,CD,1,fluxv_old,FluxV old,local_model,-0.44083549503883535,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3775,,CD,1,fluxv_old,FluxV old,local_model,-0.43226211434173195,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.38,,CD,1,fluxv_old,FluxV old,local_model,-0.42368873364462856,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3825,,CD,1,fluxv_old,FluxV old,local_model,-0.4151153529475252,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.385,,CD,1,fluxv_old,FluxV old,local_model,-0.4063623598101181,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3875,,CD,1,fluxv_old,FluxV old,local_model,-0.3975837077526676,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.39,,CD,1,fluxv_old,FluxV old,local_model,-0.3888050556952171,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3925,,CD,1,fluxv_old,FluxV old,local_model,-0.3799219593999891,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.395,,CD,1,fluxv_old,FluxV old,local_model,-0.3710040483588351,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.3975,,CD,1,fluxv_old,FluxV old,local_model,-0.3620861373176812,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4,,CD,1,fluxv_old,FluxV old,local_model,-0.3531207818171861,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4025,,CD,1,fluxv_old,FluxV old,local_model,-0.34412695964108636,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.405,,CD,1,fluxv_old,FluxV old,local_model,-0.3351331374649866,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4075,,CD,1,fluxv_old,FluxV old,local_model,-0.3261315817015924,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.41,,CD,1,fluxv_old,FluxV old,local_model,-0.31712229235090345,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4125,,CD,1,fluxv_old,FluxV old,local_model,-0.3081130030002145,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.415,,CD,1,fluxv_old,FluxV old,local_model,-0.29911944150628783,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4175,,CD,1,fluxv_old,FluxV old,local_model,-0.29015209310696494,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.42,,CD,1,fluxv_old,FluxV old,local_model,-0.2811847447076421,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4225,,CD,1,fluxv_old,FluxV old,local_model,-0.2722414629118738,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.425,,CD,1,fluxv_old,FluxV old,local_model,-0.26337038092676923,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4275,,CD,1,fluxv_old,FluxV old,local_model,-0.25449929894166473,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.43,,CD,1,fluxv_old,FluxV old,local_model,-0.2456466575655066,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4325,,CD,1,fluxv_old,FluxV old,local_model,-0.23692310045197348,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.435,,CD,1,fluxv_old,FluxV old,local_model,-0.2281995433384404,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4375,,CD,1,fluxv_old,FluxV old,local_model,-0.21947598622490727,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.44,,CD,1,fluxv_old,FluxV old,local_model,-0.2109482021080524,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4425,,CD,1,fluxv_old,FluxV old,local_model,-0.20242041799119753,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.445,,CD,1,fluxv_old,FluxV old,local_model,-0.19389263387434266,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4475,,CD,1,fluxv_old,FluxV old,local_model,-0.1855758029225826,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.45,,CD,1,fluxv_old,FluxV old,local_model,-0.17728910813726467,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4525,,CD,1,fluxv_old,FluxV old,local_model,-0.1690024133519467,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.455,,CD,1,fluxv_old,FluxV old,local_model,-0.16092838724605898,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4575,,CD,1,fluxv_old,FluxV old,local_model,-0.15292525069998134,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.46,,CD,1,fluxv_old,FluxV old,local_model,-0.14492211415390369,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4625,,CD,1,fluxv_old,FluxV old,local_model,-0.1371210134370811,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.465,,CD,1,fluxv_old,FluxV old,local_model,-0.12944113421781153,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4675,,CD,1,fluxv_old,FluxV old,local_model,-0.12176125499854198,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.47,,CD,1,fluxv_old,FluxV old,local_model,-0.11426149994377713,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4725,,CD,1,fluxv_old,FluxV old,local_model,-0.10694186905351664,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.475,,CD,1,fluxv_old,FluxV old,local_model,-0.09962223816325616,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4775,,CD,1,fluxv_old,FluxV old,local_model,-0.09245057144364091,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.48,,CD,1,fluxv_old,FluxV old,local_model,-0.08552551167510111,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4825,,CD,1,fluxv_old,FluxV old,local_model,-0.0786004519065613,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.485,,CD,1,fluxv_old,FluxV old,local_model,-0.07178195221241115,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4875,,CD,1,fluxv_old,FluxV old,local_model,-0.06528313274143,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.49,,CD,1,fluxv_old,FluxV old,local_model,-0.058784313270448835,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4925,,CD,1,fluxv_old,FluxV old,local_model,-0.05234239924997572,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.495,,CD,1,fluxv_old,FluxV old,local_model,-0.04629882338305892,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.4975,,CD,1,fluxv_old,FluxV old,local_model,-0.04025524751614212,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5,,CD,1,fluxv_old,FluxV old,local_model,-0.034211671649225325,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5025,,CD,1,fluxv_old,FluxV old,local_model,-0.028649637303724322,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.505,,CD,1,fluxv_old,FluxV old,local_model,-0.023087602958223073,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5075,,CD,1,fluxv_old,FluxV old,local_model,-0.01752556861272207,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.51,,CD,1,fluxv_old,FluxV old,local_model,-0.012405468186713887,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5125,,CD,1,fluxv_old,FluxV old,local_model,-0.007348501177776377,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.515,,CD,1,fluxv_old,FluxV old,local_model,-0.0022915341688386423,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5175,,CD,1,fluxv_old,FluxV old,local_model,0.002371137412090475,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.52,,CD,1,fluxv_old,FluxV old,local_model,0.006902377183683663,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5225,,CD,1,fluxv_old,FluxV old,local_model,0.011433616955276648,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.525,,CD,1,fluxv_old,FluxV old,local_model,0.015625231615490315,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5275,,CD,1,fluxv_old,FluxV old,local_model,0.019613071208876086,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.53,,CD,1,fluxv_old,FluxV old,local_model,0.023600910802262034,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5325,,CD,1,fluxv_old,FluxV old,local_model,0.027309781631893276,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.535,,CD,1,fluxv_old,FluxV old,local_model,0.03073968369777014,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5375,,CD,1,fluxv_old,FluxV old,local_model,0.034169585763646856,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.54,,CD,1,fluxv_old,FluxV old,local_model,0.03738605179414614,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5425,,CD,1,fluxv_old,FluxV old,local_model,0.040246791099016015,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.545,,CD,1,fluxv_old,FluxV old,local_model,0.04310753040388601,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5475,,CD,1,fluxv_old,FluxV old,local_model,0.04582405178772292,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.55,,CD,1,fluxv_old,FluxV old,local_model,0.04810791940846102,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5525,,CD,1,fluxv_old,FluxV old,local_model,0.050391787029199026,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.555,,CD,1,fluxv_old,FluxV old,local_model,0.0526030504226796,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.5575,,CD,1,fluxv_old,FluxV old,local_model,0.05430608422535744,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.56,,CD,1,fluxv_old,FluxV old,local_model,0.05600911802803535,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
