case,phase_t_over_T,variable,value
W2,0.980198019802,cd,-0.00125628140704
W2,0.982178217822,cd,-0.00125628140704
W2,0.984158415842,cd,0.0100502512563
W2,0.986138613861,cd,0.0100502512563
W2,0.988118811881,cd,0.0100502512563
W2,0.990099009901,cd,0.0100502512563
W2,0.992079207921,cd,0.0213567839196
W2,0.994059405941,cd,0.0213567839196
W2,0.99603960396,cd,0.0213567839196
W2,0.00385356454721,cl,-0.514705882353
W2,0.00578034682081,cl,-0.5
W2,0.00770712909441,cl,-0.5
W2,0.00963391136802,cl,-0.485294117647
W2,0.0115606936416,cl,-0.470588235294
W2,0.0134874759152,cl,-0.455882352941
W2,0.0154142581888,cl,-0.441176470588
W2,0.0173410404624,cl,-0.426470588235
W2,0.019267822736,cl,-0.411764705882
W2,0.0211946050096,cl,-0.382352941176
W2,0.0231213872832,cl,-0.367647058824
W2,0.0250481695568,cl,-0.352941176471
W2,0.0269749518304,cl,-0.323529411765
W2,0.028901734104,cl,-0.308823529412
W2,0.0308285163776,cl,-0.279411764706
W2,0.0327552986513,cl,-0.264705882353
W2,0.0346820809249,cl,-0.235294117647
W2,0.0366088631985,cl,-0.205882352941
W2,0.0385356454721,cl,-0.176470588235
W2,0.0404624277457,cl,-0.147058823529
W2,0.0423892100193,cl,-0.117647058824
W2,0.0443159922929,cl,-0.0735294117647
W2,0.0462427745665,cl,-0.0441176470588
W2,0.0481695568401,cl,-0.0147058823529
W2,0.0500963391137,cl,0.0294117647059
W2,0.0520231213873,cl,0.0735294117647
W2,0.0539499036609,cl,0.102941176471
W2,0.0558766859345,cl,0.147058823529
W2,0.0578034682081,cl,0.191176470588
W2,0.0597302504817,cl,0.235294117647
W2,0.0616570327553,cl,0.279411764706
W2,0.0635838150289,cl,0.323529411765
W2,0.0655105973025,cl,0.382352941176
W2,0.0674373795761,cl,0.426470588235
W2,0.0693641618497,cl,0.470588235294
W2,0.0712909441233,cl,0.514705882353
W2,0.0732177263969,cl,0.573529411765
W2,0.0751445086705,cl,0.617647058824
W2,0.0770712909441,cl,0.676470588235
W2,0.0789980732177,cl,0.720588235294
W2,0.0809248554913,cl,0.764705882353
W2,0.0828516377649,cl,0.838235294118
W2,0.0847784200385,cl,0.897058823529
W2,0.0867052023121,cl,0.955882352941
W2,0.0886319845857,cl,1
W2,0.0905587668593,cl,1.05882352941
W2,0.0924855491329,cl,1.11764705882
W2,0.0944123314066,cl,1.17647058824
W2,0.0963391136802,cl,1.23529411765
W2,0.0982658959538,cl,1.29411764706
W2,0.100192678227,cl,1.35294117647
W2,0.102119460501,cl,1.41176470588
W2,0.104046242775,cl,1.47058823529
W2,0.105973025048,cl,1.54411764706
W2,0.107899807322,cl,1.58823529412
W2,0.109826589595,cl,1.66176470588
W2,0.111753371869,cl,1.72058823529
W2,0.113680154143,cl,1.77941176471
W2,0.115606936416,cl,1.83823529412
W2,0.11753371869,cl,1.91176470588
W2,0.119460500963,cl,1.97058823529
W2,0.121387283237,cl,2.02941176471
W2,0.123314065511,cl,2.05882352941
W2,0.125240847784,cl,2.14705882353
W2,0.127167630058,cl,2.20588235294
W2,0.129094412331,cl,2.26470588235
W2,0.131021194605,cl,2.33823529412
W2,0.132947976879,cl,2.39705882353
W2,0.134874759152,cl,2.45588235294
W2,0.136801541426,cl,2.51470588235
W2,0.138728323699,cl,2.57352941176
W2,0.140655105973,cl,2.63235294118
W2,0.142581888247,cl,2.69117647059
W2,0.14450867052,cl,2.75
W2,0.146435452794,cl,2.80882352941
W2,0.148362235067,cl,2.86764705882
W2,0.150289017341,cl,2.92647058824
W2,0.152215799615,cl,2.97058823529
W2,0.154142581888,cl,3.04411764706
W2,0.156069364162,cl,3.10294117647
W2,0.157996146435,cl,3.16176470588
W2,0.159922928709,cl,3.20588235294
W2,0.161849710983,cl,3.26470588235
W2,0.163776493256,cl,3.30882352941
W2,0.16570327553,cl,3.36764705882
W2,0.167630057803,cl,3.41176470588
W2,0.169556840077,cl,3.45588235294
W2,0.171483622351,cl,3.51470588235
W2,0.173410404624,cl,3.55882352941
W2,0.175337186898,cl,3.60294117647
W2,0.177263969171,cl,3.64705882353
W2,0.179190751445,cl,3.70588235294
W2,0.181117533719,cl,3.73529411765
W2,0.183044315992,cl,3.77941176471
W2,0.184971098266,cl,3.82352941176
W2,0.186897880539,cl,3.86764705882
W2,0.188824662813,cl,3.91176470588
W2,0.190751445087,cl,3.94117647059
W2,0.19267822736,cl,3.98529411765
W2,0.194605009634,cl,4.01470588235
W2,0.196531791908,cl,4.05882352941
W2,0.198458574181,cl,4.10294117647
W2,0.200385356455,cl,4.11764705882
W2,0.202312138728,cl,4.16176470588
W2,0.204238921002,cl,4.19117647059
W2,0.206165703276,cl,4.22058823529
W2,0.208092485549,cl,4.25
W2,0.210019267823,cl,4.27941176471
W2,0.211946050096,cl,4.30882352941
W2,0.21387283237,cl,4.33823529412
W2,0.215799614644,cl,4.35294117647
W2,0.217726396917,cl,4.38235294118
W2,0.219653179191,cl,4.41176470588
W2,0.221579961464,cl,4.44117647059
W2,0.223506743738,cl,4.45588235294
W2,0.225433526012,cl,4.47058823529
W2,0.227360308285,cl,4.48529411765
W2,0.229287090559,cl,4.51470588235
W2,0.231213872832,cl,4.52941176471
W2,0.233140655106,cl,4.54411764706
W2,0.23506743738,cl,4.55882352941
W2,0.236994219653,cl,4.55882352941
W2,0.238921001927,cl,4.57352941176
W2,0.2408477842,cl,4.58823529412
W2,0.242774566474,cl,4.60294117647
W2,0.244701348748,cl,4.61764705882
W2,0.246628131021,cl,4.61764705882
W2,0.248554913295,cl,4.61764705882
W2,0.250481695568,cl,4.63235294118
W2,0.252408477842,cl,4.63235294118
W2,0.254335260116,cl,4.64705882353
W2,0.256262042389,cl,4.64705882353
W2,0.258188824663,cl,4.64705882353
W2,0.260115606936,cl,4.64705882353
W2,0.26204238921,cl,4.64705882353
W2,0.263969171484,cl,4.64705882353
W2,0.265895953757,cl,4.64705882353
W2,0.267822736031,cl,4.64705882353
W2,0.269749518304,cl,4.64705882353
W2,0.271676300578,cl,4.64705882353
W2,0.273603082852,cl,4.64705882353
W2,0.275529865125,cl,4.63235294118
W2,0.277456647399,cl,4.63235294118
W2,0.279383429672,cl,4.63235294118
W2,0.281310211946,cl,4.61764705882
W2,0.28323699422,cl,4.61764705882
W2,0.285163776493,cl,4.60294117647
W2,0.287090558767,cl,4.60294117647
W2,0.28901734104,cl,4.58823529412
W2,0.290944123314,cl,4.57352941176
W2,0.292870905588,cl,4.57352941176
W2,0.294797687861,cl,4.55882352941
W2,0.296724470135,cl,4.54411764706
W2,0.298651252408,cl,4.54411764706
W2,0.300578034682,cl,4.52941176471
W2,0.302504816956,cl,4.51470588235
W2,0.304431599229,cl,4.5
W2,0.306358381503,cl,4.48529411765
W2,0.308285163776,cl,4.47058823529
W2,0.31021194605,cl,4.47058823529
W2,0.312138728324,cl,4.45588235294
W2,0.314065510597,cl,4.44117647059
W2,0.315992292871,cl,4.42647058824
W2,0.317919075145,cl,4.41176470588
W2,0.319845857418,cl,4.39705882353
W2,0.321772639692,cl,4.38235294118
W2,0.323699421965,cl,4.36764705882
W2,0.325626204239,cl,4.35294117647
W2,0.327552986513,cl,4.33823529412
W2,0.329479768786,cl,4.32352941176
W2,0.33140655106,cl,4.30882352941
W2,0.333333333333,cl,4.29411764706
W2,0.335260115607,cl,4.27941176471
W2,0.337186897881,cl,4.26470588235
W2,0.339113680154,cl,4.25
W2,0.341040462428,cl,4.23529411765
W2,0.342967244701,cl,4.22058823529
W2,0.344894026975,cl,4.20588235294
W2,0.346820809249,cl,4.19117647059
W2,0.348747591522,cl,4.17647058824
W2,0.350674373796,cl,4.16176470588
W2,0.352601156069,cl,4.14705882353
W2,0.354527938343,cl,4.14705882353
W2,0.356454720617,cl,4.13235294118
W2,0.35838150289,cl,4.11764705882
W2,0.360308285164,cl,4.10294117647
W2,0.362235067437,cl,4.08823529412
W2,0.364161849711,cl,4.08823529412
W2,0.366088631985,cl,4.07352941176
W2,0.368015414258,cl,4.05882352941
W2,0.369942196532,cl,4.04411764706
W2,0.371868978805,cl,4.04411764706
W2,0.373795761079,cl,4.02941176471
W2,0.375722543353,cl,4.02941176471
W2,0.377649325626,cl,4.01470588235
W2,0.3795761079,cl,4
W2,0.381502890173,cl,4
W2,0.383429672447,cl,3.98529411765
W2,0.385356454721,cl,3.98529411765
W2,0.387283236994,cl,3.98529411765
W2,0.389210019268,cl,3.97058823529
W2,0.391136801541,cl,3.97058823529
W2,0.393063583815,cl,3.97058823529
W2,0.394990366089,cl,3.95588235294
W2,0.396917148362,cl,3.95588235294
W2,0.398843930636,cl,3.95588235294
W2,0.400770712909,cl,3.95588235294
W2,0.402697495183,cl,3.95588235294
W2,0.404624277457,cl,3.95588235294
W2,0.40655105973,cl,3.95588235294
W2,0.408477842004,cl,3.95588235294
W2,0.410404624277,cl,3.95588235294
W2,0.412331406551,cl,3.95588235294
W2,0.414258188825,cl,3.95588235294
W2,0.416184971098,cl,3.95588235294
W2,0.418111753372,cl,3.95588235294
W2,0.420038535645,cl,3.95588235294
W2,0.421965317919,cl,3.95588235294
W2,0.423892100193,cl,3.97058823529
W2,0.425818882466,cl,3.97058823529
W2,0.42774566474,cl,3.97058823529
W2,0.429672447013,cl,3.98529411765
W2,0.431599229287,cl,3.98529411765
W2,0.433526011561,cl,3.98529411765
W2,0.435452793834,cl,3.98529411765
W2,0.437379576108,cl,4
W2,0.439306358382,cl,4
W2,0.441233140655,cl,4.01470588235
W2,0.443159922929,cl,4.01470588235
W2,0.445086705202,cl,4.02941176471
W2,0.447013487476,cl,4.02941176471
W2,0.44894026975,cl,4.04411764706
W2,0.450867052023,cl,4.04411764706
W2,0.452793834297,cl,4.05882352941
W2,0.45472061657,cl,4.05882352941
W2,0.456647398844,cl,4.07352941176
W2,0.458574181118,cl,4.07352941176
W2,0.460500963391,cl,4.08823529412
W2,0.462427745665,cl,4.08823529412
W2,0.464354527938,cl,4.08823529412
W2,0.466281310212,cl,4.10294117647
W2,0.468208092486,cl,4.10294117647
W2,0.470134874759,cl,4.11764705882
W2,0.472061657033,cl,4.11764705882
W2,0.473988439306,cl,4.13235294118
W2,0.47591522158,cl,4.13235294118
W2,0.477842003854,cl,4.13235294118
W2,0.479768786127,cl,4.14705882353
W2,0.481695568401,cl,4.14705882353
W2,0.483622350674,cl,4.14705882353
W2,0.485549132948,cl,4.16176470588
W2,0.487475915222,cl,4.16176470588
W2,0.489402697495,cl,4.16176470588
W2,0.491329479769,cl,4.16176470588
W2,0.493256262042,cl,4.16176470588
W2,0.495183044316,cl,4.16176470588
W2,0.49710982659,cl,4.16176470588
W2,0.499036608863,cl,4.16176470588
W2,0.500963391137,cl,4.16176470588
W2,0.50289017341,cl,4.16176470588
W2,0.504816955684,cl,4.16176470588
W2,0.506743737958,cl,4.16176470588
W2,0.508670520231,cl,4.14705882353
W2,0.510597302505,cl,4.14705882353
W2,0.512524084778,cl,4.13235294118
W2,0.514450867052,cl,4.13235294118
W2,0.516377649326,cl,4.13235294118
W2,0.518304431599,cl,4.11764705882
W2,0.520231213873,cl,4.10294117647
W2,0.522157996146,cl,4.10294117647
W2,0.52408477842,cl,4.08823529412
W2,0.526011560694,cl,4.07352941176
W2,0.527938342967,cl,4.05882352941
W2,0.529865125241,cl,4.04411764706
W2,0.531791907514,cl,4.02941176471
W2,0.533718689788,cl,4.01470588235
W2,0.535645472062,cl,4
W2,0.537572254335,cl,3.98529411765
W2,0.539499036609,cl,3.95588235294
W2,0.541425818882,cl,3.94117647059
W2,0.543352601156,cl,3.92647058824
W2,0.54527938343,cl,3.89705882353
W2,0.547206165703,cl,3.88235294118
W2,0.549132947977,cl,3.85294117647
W2,0.55105973025,cl,3.83823529412
W2,0.552986512524,cl,3.80882352941
W2,0.554913294798,cl,3.76470588235
W2,0.556840077071,cl,3.75
W2,0.558766859345,cl,3.72058823529
W2,0.560693641618,cl,3.69117647059
W2,0.562620423892,cl,3.66176470588
W2,0.564547206166,cl,3.63235294118
W2,0.566473988439,cl,3.58823529412
W2,0.568400770713,cl,3.55882352941
W2,0.570327552987,cl,3.52941176471
W2,0.57225433526,cl,3.48529411765
W2,0.574181117534,cl,3.45588235294
W2,0.576107899807,cl,3.42647058824
W2,0.578034682081,cl,3.38235294118
W2,0.579961464355,cl,3.35294117647
W2,0.581888246628,cl,3.30882352941
W2,0.583815028902,cl,3.26470588235
W2,0.585741811175,cl,3.22058823529
W2,0.587668593449,cl,3.19117647059
W2,0.589595375723,cl,3.14705882353
W2,0.591522157996,cl,3.10294117647
W2,0.59344894027,cl,3.05882352941
W2,0.595375722543,cl,3.01470588235
W2,0.597302504817,cl,2.97058823529
W2,0.599229287091,cl,2.92647058824
W2,0.601156069364,cl,2.88235294118
W2,0.603082851638,cl,2.83823529412
W2,0.605009633911,cl,2.79411764706
W2,0.606936416185,cl,2.75
W2,0.608863198459,cl,2.72058823529
W2,0.610789980732,cl,2.64705882353
W2,0.612716763006,cl,2.61764705882
W2,0.614643545279,cl,2.57352941176
W2,0.616570327553,cl,2.52941176471
W2,0.618497109827,cl,2.47058823529
W2,0.6204238921,cl,2.44117647059
W2,0.622350674374,cl,2.38235294118
W2,0.624277456647,cl,2.33823529412
W2,0.626204238921,cl,2.29411764706
W2,0.628131021195,cl,2.23529411765
W2,0.630057803468,cl,2.19117647059
W2,0.631984585742,cl,2.14705882353
W2,0.633911368015,cl,2.05882352941
W2,0.635838150289,cl,2.05882352941
W2,0.637764932563,cl,2
W2,0.639691714836,cl,1.95588235294
W2,0.64161849711,cl,1.91176470588
W2,0.643545279383,cl,1.86764705882
W2,0.645472061657,cl,1.82352941176
W2,0.647398843931,cl,1.77941176471
W2,0.649325626204,cl,1.73529411765
W2,0.651252408478,cl,1.67647058824
W2,0.653179190751,cl,1.63235294118
W2,0.655105973025,cl,1.58823529412
W2,0.657032755299,cl,1.54411764706
W2,0.658959537572,cl,1.5
W2,0.660886319846,cl,1.45588235294
W2,0.662813102119,cl,1.41176470588
W2,0.664739884393,cl,1.36764705882
W2,0.666666666667,cl,1.33823529412
W2,0.66859344894,cl,1.29411764706
W2,0.670520231214,cl,1.25
W2,0.672447013487,cl,1.20588235294
W2,0.674373795761,cl,1.17647058824
W2,0.676300578035,cl,1.13235294118
W2,0.678227360308,cl,1.08823529412
W2,0.680154142582,cl,1.05882352941
W2,0.682080924855,cl,1.01470588235
W2,0.684007707129,cl,0.985294117647
W2,0.685934489403,cl,0.955882352941
W2,0.687861271676,cl,0.911764705882
W2,0.68978805395,cl,0.882352941176
W2,0.691714836224,cl,0.838235294118
W2,0.693641618497,cl,0.808823529412
W2,0.695568400771,cl,0.779411764706
W2,0.697495183044,cl,0.75
W2,0.699421965318,cl,0.720588235294
W2,0.701348747592,cl,0.691176470588
W2,0.703275529865,cl,0.661764705882
W2,0.705202312139,cl,0.632352941176
W2,0.707129094412,cl,0.602941176471
W2,0.709055876686,cl,0.573529411765
W2,0.71098265896,cl,0.544117647059
W2,0.712909441233,cl,0.529411764706
W2,0.714836223507,cl,0.5
W2,0.71676300578,cl,0.470588235294
W2,0.718689788054,cl,0.455882352941
W2,0.720616570328,cl,0.426470588235
W2,0.722543352601,cl,0.411764705882
W2,0.724470134875,cl,0.382352941176
W2,0.726396917148,cl,0.367647058824
W2,0.728323699422,cl,0.352941176471
W2,0.730250481696,cl,0.323529411765
W2,0.732177263969,cl,0.308823529412
W2,0.734104046243,cl,0.294117647059
W2,0.736030828516,cl,0.264705882353
W2,0.73795761079,cl,0.25
W2,0.739884393064,cl,0.235294117647
W2,0.741811175337,cl,0.220588235294
W2,0.743737957611,cl,0.205882352941
W2,0.745664739884,cl,0.205882352941
W2,0.747591522158,cl,0.191176470588
W2,0.749518304432,cl,0.176470588235
W2,0.751445086705,cl,0.161764705882
W2,0.753371868979,cl,0.147058823529
W2,0.755298651252,cl,0.132352941176
W2,0.757225433526,cl,0.132352941176
W2,0.7591522158,cl,0.117647058824
W2,0.761078998073,cl,0.117647058824
W2,0.763005780347,cl,0.102941176471
W2,0.76493256262,cl,0.102941176471
W2,0.766859344894,cl,0.0882352941176
W2,0.768786127168,cl,0.0735294117647
W2,0.770712909441,cl,0.0735294117647
W2,0.772639691715,cl,0.0735294117647
W2,0.774566473988,cl,0.0735294117647
W2,0.776493256262,cl,0.0588235294118
W2,0.778420038536,cl,0.0588235294118
W2,0.780346820809,cl,0.0441176470588
W2,0.782273603083,cl,0.0441176470588
W2,0.784200385356,cl,0.0441176470588
W2,0.78612716763,cl,0.0441176470588
W2,0.788053949904,cl,0.0441176470588
W2,0.789980732177,cl,0.0441176470588
W2,0.791907514451,cl,0.0441176470588
W2,0.793834296724,cl,0.0294117647059
W2,0.795761078998,cl,0.0294117647059
W2,0.797687861272,cl,0.0294117647059
W2,0.799614643545,cl,0.0294117647059
W2,0.801541425819,cl,0.0294117647059
W2,0.803468208092,cl,0.0294117647059
W2,0.805394990366,cl,0.0294117647059
W2,0.80732177264,cl,0.0294117647059
W2,0.809248554913,cl,0.0294117647059
W2,0.811175337187,cl,0.0294117647059
W2,0.813102119461,cl,0.0294117647059
W2,0.815028901734,cl,0.0294117647059
W2,0.816955684008,cl,0.0294117647059
W2,0.818882466281,cl,0.0441176470588
W2,0.820809248555,cl,0.0441176470588
W2,0.822736030829,cl,0.0441176470588
W2,0.824662813102,cl,0.0441176470588
W2,0.826589595376,cl,0.0441176470588
W2,0.828516377649,cl,0.0441176470588
W2,0.830443159923,cl,0.0441176470588
W2,0.832369942197,cl,0.0441176470588
W2,0.83429672447,cl,0.0441176470588
W2,0.836223506744,cl,0.0441176470588
W2,0.838150289017,cl,0.0441176470588
W2,0.840077071291,cl,0.0441176470588
W2,0.842003853565,cl,0.0441176470588
W2,0.843930635838,cl,0.0441176470588
W2,0.845857418112,cl,0.0441176470588
W2,0.847784200385,cl,0.0441176470588
W2,0.849710982659,cl,0.0441176470588
W2,0.851637764933,cl,0.0441176470588
W2,0.853564547206,cl,0.0441176470588
W2,0.85549132948,cl,0.0441176470588
W2,0.857418111753,cl,0.0294117647059
W2,0.859344894027,cl,0.0294117647059
W2,0.861271676301,cl,0.0294117647059
W2,0.863198458574,cl,0.0294117647059
W2,0.865125240848,cl,0.0294117647059
W2,0.867052023121,cl,0.0147058823529
W2,0.868978805395,cl,0.0147058823529
W2,0.870905587669,cl,0.0147058823529
W2,0.872832369942,cl,0.0147058823529
W2,0.874759152216,cl,0
W2,0.876685934489,cl,0
W2,0.878612716763,cl,-0.0147058823529
W2,0.880539499037,cl,-0.0147058823529
W2,0.88246628131,cl,-0.0147058823529
W2,0.884393063584,cl,-0.0294117647059
W2,0.886319845857,cl,-0.0294117647059
W2,0.888246628131,cl,-0.0441176470588
W2,0.890173410405,cl,-0.0441176470588
W2,0.892100192678,cl,-0.0588235294118
W2,0.894026974952,cl,-0.0588235294118
W2,0.895953757225,cl,-0.0735294117647
W2,0.897880539499,cl,-0.0735294117647
W2,0.899807321773,cl,-0.0882352941176
W2,0.901734104046,cl,-0.102941176471
W2,0.90366088632,cl,-0.117647058824
W2,0.905587668593,cl,-0.117647058824
W2,0.907514450867,cl,-0.132352941176
W2,0.909441233141,cl,-0.147058823529
W2,0.911368015414,cl,-0.147058823529
W2,0.913294797688,cl,-0.161764705882
W2,0.915221579961,cl,-0.176470588235
W2,0.917148362235,cl,-0.191176470588
W2,0.919075144509,cl,-0.205882352941
W2,0.921001926782,cl,-0.220588235294
W2,0.922928709056,cl,-0.220588235294
W2,0.924855491329,cl,-0.235294117647
W2,0.926782273603,cl,-0.25
W2,0.928709055877,cl,-0.264705882353
W2,0.93063583815,cl,-0.279411764706
W2,0.932562620424,cl,-0.294117647059
W2,0.934489402697,cl,-0.308823529412
W2,0.936416184971,cl,-0.308823529412
W2,0.938342967245,cl,-0.323529411765
W2,0.940269749518,cl,-0.338235294118
W2,0.942196531792,cl,-0.352941176471
W2,0.944123314066,cl,-0.367647058824
W2,0.946050096339,cl,-0.382352941176
W2,0.947976878613,cl,-0.397058823529
W2,0.949903660886,cl,-0.411764705882
W2,0.95183044316,cl,-0.411764705882
W2,0.953757225434,cl,-0.426470588235
W2,0.955684007707,cl,-0.441176470588
W2,0.957610789981,cl,-0.455882352941
W2,0.959537572254,cl,-0.455882352941
W2,0.961464354528,cl,-0.470588235294
W2,0.963391136802,cl,-0.485294117647
W2,0.965317919075,cl,-0.485294117647
W2,0.967244701349,cl,-0.5
W2,0.969171483622,cl,-0.5
W2,0.971098265896,cl,-0.514705882353
W2,0.97302504817,cl,-0.514705882353
W2,0.974951830443,cl,-0.529411764706
W2,0.976878612717,cl,-0.529411764706
W2,0.97880539499,cl,-0.529411764706
W2,0.980732177264,cl,-0.544117647059
W2,0.982658959538,cl,-0.544117647059
W2,0.984585741811,cl,-0.544117647059
W2,0.986512524085,cl,-0.544117647059
W2,0.988439306358,cl,-0.544117647059
W2,0.990366088632,cl,-0.544117647059
W2,0.992292870906,cl,-0.544117647059
W2,0.994219653179,cl,-0.544117647059
W2,0.996146435453,cl,-0.544117647059
W3,0.00395256916996,cd,0.221052631579
W3,0.00592885375494,cd,0.219298245614
W3,0.00790513833992,cd,0.219298245614
W3,0.0098814229249,cd,0.217543859649
W3,0.0118577075099,cd,0.215789473684
W3,0.0138339920949,cd,0.215789473684
W3,0.0158102766798,cd,0.214035087719
W3,0.0177865612648,cd,0.212280701754
W3,0.0197628458498,cd,0.210526315789
W3,0.0217391304348,cd,0.208771929825
W3,0.0237154150198,cd,0.208771929825
W3,0.0256916996047,cd,0.205263157895
W3,0.0276679841897,cd,0.205263157895
W3,0.0296442687747,cd,0.20350877193
W3,0.0316205533597,cd,0.201754385965
W3,0.0335968379447,cd,0.198245614035
W3,0.0355731225296,cd,0.19649122807
W3,0.0375494071146,cd,0.194736842105
W3,0.0395256916996,cd,0.19298245614
W3,0.0415019762846,cd,0.189473684211
W3,0.0434782608696,cd,0.187719298246
W3,0.0454545454545,cd,0.185964912281
W3,0.0474308300395,cd,0.182456140351
W3,0.0494071146245,cd,0.180701754386
W3,0.0513833992095,cd,0.177192982456
W3,0.0533596837945,cd,0.175438596491
W3,0.0553359683794,cd,0.171929824561
W3,0.0573122529644,cd,0.168421052632
W3,0.0592885375494,cd,0.166666666667
W3,0.0612648221344,cd,0.163157894737
W3,0.0632411067194,cd,0.159649122807
W3,0.0652173913043,cd,0.156140350877
W3,0.0671936758893,cd,0.152631578947
W3,0.0691699604743,cd,0.149122807018
W3,0.0711462450593,cd,0.145614035088
W3,0.0731225296443,cd,0.142105263158
W3,0.0750988142292,cd,0.138596491228
W3,0.0770750988142,cd,0.135087719298
W3,0.0790513833992,cd,0.131578947368
W3,0.0810276679842,cd,0.131578947368
W3,0.0830039525692,cd,0.121052631579
W3,0.0849802371542,cd,0.119298245614
W3,0.0869565217391,cd,0.114035087719
W3,0.0889328063241,cd,0.110526315789
W3,0.0909090909091,cd,0.10701754386
W3,0.0928853754941,cd,0.101754385965
W3,0.0948616600791,cd,0.0964912280702
W3,0.096837944664,cd,0.0929824561404
W3,0.098814229249,cd,0.0877192982456
W3,0.100790513834,cd,0.0842105263158
W3,0.102766798419,cd,0.0789473684211
W3,0.104743083004,cd,0.0736842105263
W3,0.106719367589,cd,0.0684210526316
W3,0.108695652174,cd,0.0631578947368
W3,0.110671936759,cd,0.059649122807
W3,0.112648221344,cd,0.0543859649123
W3,0.114624505929,cd,0.0491228070175
W3,0.116600790514,cd,0.0438596491228
W3,0.118577075099,cd,0.0368421052632
W3,0.120553359684,cd,0.0333333333333
W3,0.122529644269,cd,0.0280701754386
W3,0.124505928854,cd,0.0228070175439
W3,0.126482213439,cd,0.0175438596491
W3,0.128458498024,cd,0.0122807017544
W3,0.130434782609,cd,0.00526315789474
W3,0.132411067194,cd,5.55111512313e-17
W3,0.134387351779,cd,-0.00526315789474
W3,0.136363636364,cd,-0.0105263157895
W3,0.138339920949,cd,-0.0157894736842
W3,0.140316205534,cd,-0.0210526315789
W3,0.142292490119,cd,-0.0263157894737
W3,0.144268774704,cd,-0.0333333333333
W3,0.146245059289,cd,-0.0385964912281
W3,0.148221343874,cd,-0.0438596491228
W3,0.150197628458,cd,-0.0508771929825
W3,0.152173913043,cd,-0.0543859649123
W3,0.154150197628,cd,-0.059649122807
W3,0.156126482213,cd,-0.0666666666667
W3,0.158102766798,cd,-0.0719298245614
W3,0.160079051383,cd,-0.0771929824561
W3,0.162055335968,cd,-0.0824561403509
W3,0.164031620553,cd,-0.0877192982456
W3,0.166007905138,cd,-0.0947368421053
W3,0.167984189723,cd,-0.0982456140351
W3,0.169960474308,cd,-0.10350877193
W3,0.171936758893,cd,-0.108771929825
W3,0.173913043478,cd,-0.114035087719
W3,0.175889328063,cd,-0.119298245614
W3,0.177865612648,cd,-0.124561403509
W3,0.179841897233,cd,-0.129824561404
W3,0.181818181818,cd,-0.135087719298
W3,0.183794466403,cd,-0.138596491228
W3,0.185770750988,cd,-0.143859649123
W3,0.187747035573,cd,-0.149122807018
W3,0.189723320158,cd,-0.154385964912
W3,0.191699604743,cd,-0.157894736842
W3,0.193675889328,cd,-0.161403508772
W3,0.195652173913,cd,-0.166666666667
W3,0.197628458498,cd,-0.170175438596
W3,0.199604743083,cd,-0.173684210526
W3,0.201581027668,cd,-0.178947368421
W3,0.203557312253,cd,-0.182456140351
W3,0.205533596838,cd,-0.185964912281
W3,0.207509881423,cd,-0.189473684211
W3,0.209486166008,cd,-0.19298245614
W3,0.211462450593,cd,-0.19649122807
W3,0.213438735178,cd,-0.2
W3,0.215415019763,cd,-0.20350877193
W3,0.217391304348,cd,-0.205263157895
W3,0.219367588933,cd,-0.208771929825
W3,0.221343873518,cd,-0.210526315789
W3,0.223320158103,cd,-0.212280701754
W3,0.225296442688,cd,-0.215789473684
W3,0.227272727273,cd,-0.217543859649
W3,0.229249011858,cd,-0.219298245614
W3,0.231225296443,cd,-0.221052631579
W3,0.233201581028,cd,-0.222807017544
W3,0.235177865613,cd,-0.224561403509
W3,0.237154150198,cd,-0.226315789474
W3,0.239130434783,cd,-0.226315789474
W3,0.241106719368,cd,-0.228070175439
W3,0.243083003953,cd,-0.228070175439
W3,0.245059288538,cd,-0.229824561404
W3,0.247035573123,cd,-0.229824561404
W3,0.249011857708,cd,-0.229824561404
W3,0.250988142292,cd,-0.229824561404
W3,0.252964426877,cd,-0.231578947368
W3,0.254940711462,cd,-0.229824561404
W3,0.256916996047,cd,-0.229824561404
W3,0.258893280632,cd,-0.229824561404
W3,0.260869565217,cd,-0.229824561404
W3,0.262845849802,cd,-0.228070175439
W3,0.264822134387,cd,-0.228070175439
W3,0.266798418972,cd,-0.226315789474
W3,0.268774703557,cd,-0.224561403509
W3,0.270750988142,cd,-0.224561403509
W3,0.272727272727,cd,-0.222807017544
W3,0.274703557312,cd,-0.219298245614
W3,0.276679841897,cd,-0.217543859649
W3,0.278656126482,cd,-0.215789473684
W3,0.280632411067,cd,-0.214035087719
W3,0.282608695652,cd,-0.210526315789
W3,0.284584980237,cd,-0.208771929825
W3,0.286561264822,cd,-0.20701754386
W3,0.288537549407,cd,-0.20350877193
W3,0.290513833992,cd,-0.2
W3,0.292490118577,cd,-0.198245614035
W3,0.294466403162,cd,-0.194736842105
W3,0.296442687747,cd,-0.191228070175
W3,0.298418972332,cd,-0.189473684211
W3,0.300395256917,cd,-0.184210526316
W3,0.302371541502,cd,-0.180701754386
W3,0.304347826087,cd,-0.177192982456
W3,0.306324110672,cd,-0.173684210526
W3,0.308300395257,cd,-0.170175438596
W3,0.310276679842,cd,-0.164912280702
W3,0.312252964427,cd,-0.161403508772
W3,0.314229249012,cd,-0.157894736842
W3,0.316205533597,cd,-0.152631578947
